bench,BLOCK_SIZE,n,t
commit,4096,1,5.070400000000002e-05
commit,4096,15,7.447175833333333e-05
commit,4096,31,8.397260080645162e-05
commit,4096,47,8.980695478723403e-05
commit,4096,63,9.436502579365078e-05
commit,4096,79,0.0018573825965189873
commit,4096,95,0.0015779100184210527
commit,4096,111,0.0013792886069819818
commit,4096,127,0.0012311458946850397
commit,4096,143,0.0011982652473776223
commit,4096,159,0.0017865892798742142
commit,4096,175,0.002110689952857143
commit,4096,191,0.0020441847787958114
commit,4096,207,0.001959838202898551
commit,4096,223,0.002037261481502242
commit,4096,239,0.0019153050088912135
commit,4096,255,0.0018088506946078433
commit,4096,271,0.0017366863159594098
commit,4096,287,0.001891366010888502
commit,4096,303,0.001861498883250825
commit,4096,319,0.0018899745744514107
commit,4096,335,0.0020202196354477614
commit,4096,351,0.0022689055598290597
commit,4096,367,0.002276160429495913
commit,4096,383,0.0022522871609007835
commit,4096,399,0.002373249140350877
commit,4096,415,0.002319056173493976
commit,4096,431,0.002268906120939675
commit,4096,447,0.002304781542785235
commit,4096,463,0.0022896678901187907
commit,4096,479,0.002221130135699374
commit,4096,495,0.0021627458174242426
commit,4096,511,0.002208610390166341
commit,4096,527,0.002148790811195446
commit,4096,543,0.0021033736399631675
commit,4096,559,0.0021522213146243294
commit,4096,575,0.0021399594519565216
commit,4096,591,0.0021383460886209814
commit,4096,607,0.0022120346219110377
commit,4096,623,0.0022368148428972717
commit,4096,639,0.002274299242762128
commit,4096,655,0.0023172116938931296
commit,4096,671,0.0023115360527198214
commit,4096,687,0.0023191335263828233
commit,4096,703,0.0024207624948435276
commit,4096,719,0.002401041132301808
commit,4096,735,0.00243786765952381
commit,4096,751,0.0024954494933422107
commit,4096,767,0.002502344858050848
commit,4096,783,0.002515577685185185
commit,4096,799,0.0025209257495306635
commit,4096,815,0.0025052852815950913
commit,4096,831,0.002545365297683514
commit,4096,847,0.0025227289608913818
commit,4096,863,0.0025112425559096173
commit,4096,879,0.002545634815415244
commit,4096,895,0.002524394376117318
commit,4096,911,0.002513144273737651
commit,4096,927,0.0025271105372168287
commit,4096,943,0.0025010627497348884
commit,4096,959,0.0024995464156673613
commit,4096,975,0.0024863590480769227
commit,4096,991,0.0024503837193491423
commit,4096,1007,0.002466990299155908
commit,4096,1023,0.002466776743890518
commit,4096,1039,0.0024524177668431187
commit,4096,1055,0.0024711824924170617
commit,4096,1071,0.0024601555973389356
commit,4096,1087,0.00247319540949862
commit,4096,1103,0.002470058223028105
commit,4096,1119,0.00245142894448168
commit,4096,1135,0.002458948570264317
commit,4096,1151,0.002481860645634231
commit,4096,1167,0.002488951754820051
commit,4096,1183,0.002500780457734573
commit,4096,1199,0.0024878514263969977
commit,4096,1215,0.002482557877777778
commit,4096,1231,0.002510813032189277
commit,4096,1247,0.002533544831295108
commit,4096,1263,0.0025301834472486145
commit,4096,1279,0.002561317565383112
commit,4096,1295,0.002580389263223938
commit,4096,1311,0.002583392597540046
commit,4096,1327,0.002606184089204974
commit,4096,1343,0.002606670458209233
commit,4096,1359,0.0026350979198859455
commit,4096,1375,0.0026500559490000002
commit,4096,1391,0.0026646741818835374
commit,4096,1407,0.0026852631530739166
commit,4096,1423,0.0026950543670941672
commit,4096,1439,0.002698604481758165
commit,4096,1455,0.0027221236322164948
commit,4096,1471,0.0027332230452073417
commit,4096,1487,0.00272633241190316
commit,4096,1503,0.0027332093798236863
commit,4096,1519,0.002740036952929559
commit,4096,1535,0.0027524028232084694
commit,4096,1551,0.0027550583772566087
commit,4096,1567,0.002767029741305041
commit,4096,1583,0.002763971351468731
commit,4096,1599,0.0027718758322388994
commit,4096,1615,0.0027670459746904023
commit,4096,1631,0.002764012938534641
commit,4096,1647,0.0027646373825895567
commit,4096,1663,0.002761743387778112
commit,4096,1679,0.0027746110099017268
commit,4096,1695,0.002778630505383481
commit,4096,1711,0.002779108220046756
commit,4096,1727,0.0027728126488853503
commit,4096,1743,0.0027732796439328745
commit,4096,1759,0.002787182640420694
commit,4096,1775,0.002784226768521127
commit,4096,1791,0.002778170314279732
commit,4096,1807,0.0027785956885722184
commit,4096,1823,0.0027742780403181566
commit,4096,1839,0.002771546049075585
commit,4096,1855,0.0027626059253369278
commit,4096,1871,0.0027553651202565474
commit,4096,1887,0.0027606825875728675
commit,4096,1903,0.002758233646282186
commit,4096,1919,0.0027588362277227727
commit,4096,1935,0.002754959589857881
commit,4096,1951,0.002760086716043055
commit,4096,1967,0.0027607361202338586
commit,4096,1983,0.0027598726188224907
commit,4096,1999,0.002761982745997999
commit,4096,2015,0.00276550747133995
commit,4096,2031,0.002763217534711964
commit,4096,2047,0.0027667161646311674
commit,4096,2063,0.0027616366143359185
commit,4096,2079,0.0027552279722222223
commit,4096,2095,0.0027573190573985684
commit,4096,2111,0.0027677511403955473
commit,4096,2127,0.0027656236208862244
commit,4096,2143,0.002764918699661689
commit,4096,2159,0.002770995320808244
commit,4096,2175,0.002779731067758621
commit,4096,2191,0.002788332869066636
commit,4096,2207,0.002794181363502492
commit,4096,2223,0.002806548949955015
commit,4096,2239,0.0028095803973313977
commit,4096,2255,0.002806035711807095
commit,4096,2271,0.002810309921290181
commit,4096,2287,0.002806817586466987
commit,4096,2303,0.002808490275727312
commit,4096,2319,0.002802534273339802
commit,4096,2335,0.0028029707546038548
commit,4096,2351,0.0028058816123989793
commit,4096,2367,0.0028075219542141954
commit,4096,2383,0.00280544392446496
commit,4096,2399,0.0028058399533138815
commit,4096,2415,0.0028171998273291924
commit,4096,2431,0.002829605004627725
commit,4096,2447,0.002834654807723743
commit,4096,2463,0.002843224651593585
commit,4096,2479,0.002858794967527229
commit,4096,2495,0.002858859563426854
commit,4096,2511,0.002865957132566707
commit,4096,2527,0.0028683117331816384
commit,4096,2543,0.002883356169091624
commit,4096,2559,0.0028890175414712778
commit,4096,2575,0.0028957679847087373
commit,4096,2591,0.002903565912389039
commit,4096,2607,0.002911274561804756
commit,4096,2623,0.002916646173989707
commit,4096,2639,0.0029219496783345965
commit,4096,2655,0.002932754496186441
commit,4096,2671,0.002934613502995133
commit,4096,2687,0.0029397376013211764
commit,4096,2703,0.0029458895147983725
commit,4096,2719,0.0029487161373207057
commit,4096,2735,0.002950475463482632
commit,4096,2751,0.002961801798300618
commit,4096,2767,0.0029634576514727144
commit,4096,2783,0.002973535315891125
commit,4096,2799,0.002983479080430511
commit,4096,2815,0.002995468504928952
commit,4096,2831,0.0030021033573383957
commit,4096,2847,0.0030086625053565154
commit,4096,2863,0.00300696236264408
commit,4096,2879,0.0030174803997915943
commit,4096,2895,0.003019834082426598
commit,4096,2911,0.0030382989119718306
commit,4096,2927,0.0030414415832336864
commit,4096,2943,0.003043624668535508
commit,4096,2959,0.003050745103202095
commit,4096,2975,0.003054834256092437
commit,4096,2991,0.0030549575019642263
commit,4096,3007,0.003054063491228799
commit,4096,3023,0.0030551726426976513
commit,4096,3039,0.0030610349048617964
commit,4096,3055,0.003057252627659574
commit,4096,3071,0.0030659366278492344
commit,4096,3087,0.0030660355153871075
commit,4096,3103,0.0030727412054866263
commit,4096,3119,0.0030774532899967943
commit,4096,3135,0.0030914429055821373
commit,4096,3151,0.0030933073515153914
commit,4096,3167,0.003094190141498263
commit,4096,3183,0.003093221595703739
commit,4096,3199,0.0030950330364176307
commit,4096,3215,0.0031038984863530324
commit,4096,3231,0.0031038080164035907
commit,4096,3247,0.0031046179445642134
commit,4096,3263,0.0031090025580370823
commit,4096,3279,0.0031115648039417515
commit,4096,3295,0.0031122193570561453
commit,4096,3311,0.0031245055317502264
commit,4096,3327,0.0031347982537195673
commit,4096,3343,0.0031424267572165722
commit,4096,3359,0.003143052174791605
commit,4096,3375,0.003147986807925926
commit,4096,3391,0.003152073115747567
commit,4096,3407,0.0031585201683299088
commit,4096,3423,0.0031651238019646507
commit,4096,3439,0.003163901902842396
commit,4096,3455,0.0031652327244934882
commit,4096,3471,0.0031733730846658023
commit,4096,3487,0.0031762776287998277
commit,4096,3503,0.003171671909077933
commit,4096,3519,0.003172948174410344
commit,4096,3535,0.0031742516899575662
commit,4096,3551,0.003179527370459026
commit,4096,3567,0.003181644095493412
commit,4096,3583,0.003182847281119174
commit,4096,3599,0.003188176437343706
commit,4096,3615,0.0031933820418049786
commit,4096,3631,0.003190485305253374
commit,4096,3647,0.0031900308586509454
commit,4096,3663,0.0031919964462871963
commit,4096,3679,0.003195608307386518
commit,4096,3695,0.003201472406968877
commit,4096,3711,0.003197027803590676
commit,4096,3727,0.0031981347009659247
commit,4096,3743,0.00320076291080016
commit,4096,3759,0.0031980104689744607
commit,4096,3775,0.003202172831655629
commit,4096,3791,0.0031993850831574778
commit,4096,3807,0.003201233806704754
commit,4096,3823,0.0032023895164465083
commit,4096,3839,0.0032087869076582436
commit,4096,3855,0.003209066064299611
commit,4096,3871,0.003216135412748643
commit,4096,3887,0.0032163993097182922
commit,4096,3903,0.0032137205998270563
commit,4096,3919,0.0032198990257399853
commit,4096,3935,0.003219358258862771
commit,4096,3951,0.0032204557275056947
commit,4096,3967,0.0032214585266574242
commit,4096,3983,0.0032194835687296003
commit,4096,3999,0.003224096597743186
commit,4096,4015,0.003224310573816937
commit,4096,4031,0.003223847827958323
commit,4096,4047,0.0032241270650790704
commit,4096,4063,0.003224968477941177
commit,4096,4079,0.0032245603711081147
commit,4096,4095,0.003231219175885226
commit,4096,4111,0.0032285966047494526
commit,4096,4127,0.003237327742094742
commit,4096,4143,0.0032396391549903447
commit,4096,4159,0.0032405316885970184
commit,4096,4175,0.003251264456107784
commit,4096,4191,0.0032486705367155808
commit,4096,4207,0.003255715921648443
commit,4096,4223,0.0032593629300260475
commit,4096,4239,0.00326429926017339
commit,4096,4255,0.0032589083131609868
commit,4096,4271,0.0032617605110922495
commit,4096,4287,0.0032618696060765107
commit,4096,4303,0.0032646795965895884
commit,4096,4319,0.0032634402602454275
commit,4096,4335,0.00326362156361015
commit,4096,4351,0.0032704072144047343
commit,4096,4367,0.00327318358383902
commit,4096,4383,0.00327794308424595
commit,4096,4399,0.003285338060411457
commit,4096,4415,0.003285390442751982
commit,4096,4431,0.003286717642969984
commit,4096,4447,0.0032933373033786828
commit,4096,4463,0.003295332909057809
commit,4096,4479,0.0032986834750781424
commit,4096,4495,0.0032999377133481654
commit,4096,4511,0.003302522955026602
commit,4096,4527,0.0033057355258449307
commit,4096,4543,0.0033076500761886414
commit,4096,4559,0.003303149506141698
commit,4096,4575,0.0033062772253278695
commit,4096,4591,0.003310719252259857
commit,4096,4607,0.003313923052745822
commit,4096,4623,0.0033177043246539048
commit,4096,4639,0.0033176389222892865
commit,4096,4655,0.0033219648609559616
commit,4096,4671,0.0033212642681438665
commit,4096,4687,0.0033255801957275443
commit,4096,4703,0.0033267858604879865
commit,4096,4719,0.003333477896826658
commit,4096,4735,0.003342724260401267
commit,4096,4751,0.0033456527396863813
commit,4096,4767,0.0033461408675267467
commit,4096,4783,0.0033459839445954425
commit,4096,4799,0.00335929032652636
commit,4096,4815,0.0033603114707424714
commit,4096,4831,0.0033637939348996064
commit,4096,4847,0.0033672944952032186
commit,4096,4863,0.0033754576114281305
commit,4096,4879,0.003378879962748514
commit,4096,4895,0.0033858368278600606
commit,4096,4911,0.0033855864122632868
commit,4096,4927,0.0033883008312867876
commit,4096,4943,0.0033921829842706855
commit,4096,4959,0.0033948592311201856
commit,4096,4975,0.0033963538659798997
commit,4096,4991,0.003396724167601683
commit,4096,5007,0.0034010749126472933
commit,4096,5023,0.003408392439353972
commit,4096,5039,0.0034115631734719194
commit,4096,5055,0.0034129979092235407
commit,4096,5071,0.0034179205404999014
commit,4096,5087,0.0034232955948741896
commit,4096,5103,0.00342464747675387
commit,4096,5119,0.003426615764358273
commit,4096,5135,0.0034325915015335938
commit,4096,5151,0.0034412939743496402
commit,4096,5167,0.003440333512918521
commit,4096,5183,0.003445028637565117
commit,4096,5199,0.003445732727038854
commit,4096,5215,0.0034487546284515816
commit,4096,5231,0.003453877063754541
commit,4096,5247,0.003457347528992758
commit,4096,5263,0.003461432887682881
commit,4096,5279,0.0034682262470875167
commit,4096,5295,0.003471056254296506
commit,4096,5311,0.003470591150042365
commit,4096,5327,0.0034767299315749947
commit,4096,5343,0.0034784524652816764
commit,4096,5359,0.003476920137152454
commit,4096,5375,0.0034812585866744183
commit,4096,5391,0.0034829764623446487
commit,4096,5407,0.0034813971291612726
commit,4096,5423,0.0034874303064263324
commit,4096,5439,0.003488521058512594
commit,4096,5455,0.0034907013644133824
commit,4096,5471,0.003492329893757997
commit,4096,5487,0.003497172333743393
commit,4096,5503,0.003500972021329275
commit,4096,5519,0.003508359292195144
commit,4096,5535,0.003509423536630533
commit,4096,5551,0.0035099134545802553
commit,4096,5567,0.003513603920491288
commit,4096,5583,0.0035193391616066623
commit,4096,5599,0.0035192660282416504
commit,4096,5615,0.003525510702337489
commit,4096,5631,0.003525961559891671
commit,4096,5647,0.0035295931045466623
commit,4096,5663,0.003532590065512979
commit,4096,5679,0.0035361219487805955
commit,4096,5695,0.0035396404570456545
commit,4096,5711,0.003543673811963754
commit,4096,5727,0.0035415329106862226
commit,4096,5743,0.0035480326702289743
commit,4096,5759,0.003551479154888002
commit,4096,5775,0.0035518560258008657
commit,4096,5791,0.0035558678798782587
commit,4096,5807,0.003560230805062855
commit,4096,5823,0.0035671648854113
commit,4096,5839,0.0035700148954444255
commit,4096,5855,0.0035708298131084545
commit,4096,5871,0.00357314959144524
commit,4096,5887,0.003576912919738406
commit,4096,5903,0.0035792043158986955
commit,4096,5919,0.0035855278975967216
commit,4096,5935,0.0035897367068028646
commit,4096,5951,0.0035885474480129385
commit,4096,5967,0.0035863670695072897
commit,4096,5983,0.0035885927194342308
commit,4096,5999,0.0035917875748041343
commit,4096,6015,0.0035876919168952616
commit,4096,6031,0.003587912326562759
commit,4096,6047,0.003592145092793947
commit,4096,6063,0.0035952249511586676
commit,4096,6079,0.0035983787021097225
commit,4096,6095,0.003602026231234618
commit,4096,6111,0.003610383182069219
commit,4096,6127,0.003610536379916762
commit,4096,6143,0.003610310101863911
commit,4096,6159,0.0036124865100665695
