bench,BLOCK_SIZE,n,t
commit,8192,1759,0.0026204712597356454
commit,8192,1775,0.0025992844861267607
commit,8192,1791,0.0025913590396426573
commit,8192,1807,0.002612041309421693
commit,8192,1823,0.0026039316820488205
commit,8192,1839,0.00259308707334149
commit,8192,1855,0.0025730471954851755
commit,8192,1871,0.002553361031199893
commit,8192,1887,0.002567277241852146
commit,8192,1903,0.0025598848638334207
commit,8192,1919,0.0025557920029963526
commit,8192,1935,0.0025369172005167955
commit,8192,1951,0.0025183423979369558
commit,8192,1967,0.0025058542163828167
commit,8192,1983,0.0025194996956631366
commit,8192,1999,0.0025304909741745867
commit,8192,2015,0.002521215756947891
commit,8192,2031,0.002515075168820778
commit,8192,2047,0.0025060764259281876
commit,8192,2063,0.0025137465076345124
commit,8192,2079,0.002510180023929774
commit,8192,2095,0.002512467398210024
commit,8192,2111,0.0024955402352558028
commit,8192,2127,0.0024981041594969444
commit,8192,2143,0.0024976382115025667
commit,8192,2159,0.00250243730882353
commit,8192,2175,0.0025127561257471264
commit,8192,2191,0.002509792165449566
commit,8192,2207,0.0025147768375056636
commit,8192,2223,0.0025275346324786325
commit,8192,2239,0.0025424758780147384
commit,8192,2255,0.002541928251940133
commit,8192,2271,0.00254388561448701
commit,8192,2287,0.0025382150177087883
commit,8192,2303,0.0025426748847155885
commit,8192,2319,0.0025545749671194483
commit,8192,2335,0.0025590116608137045
commit,8192,2351,0.0025582424985644407
commit,8192,2367,0.002550288253062949
commit,8192,2383,0.00256914101631347
commit,8192,2399,0.0025658075327740725
commit,8192,2415,0.002577407966097309
commit,8192,2431,0.0025742173850267377
commit,8192,2447,0.0025710658021046175
commit,8192,2463,0.0025797922788266337
commit,8192,2479,0.002600179730939895
commit,8192,2495,0.0025970658644288575
commit,8192,2511,0.002598525745071685
commit,8192,2527,0.0026115119151167393
commit,8192,2543,0.002635813779099489
commit,8192,2559,0.0026461758714830005
commit,8192,2575,0.002640533395194175
commit,8192,2591,0.002630436525665766
commit,8192,2607,0.002642823380370157
commit,8192,2623,0.002663893081776592
commit,8192,2639,0.0026627207212959456
commit,8192,2655,0.0026681249489171376
commit,8192,2671,0.00269769106519094
commit,8192,2687,0.002742036950409379
commit,8192,2703,0.002753215049667037
commit,8192,2719,0.0027645086036686287
commit,8192,2735,0.002779960647029251
commit,8192,2751,0.0027824330751544894
commit,8192,2767,0.0027868089217112394
commit,8192,2783,0.002799559079500539
commit,8192,2799,0.002806058776304037
commit,8192,2815,0.0028041542196269977
commit,8192,2831,0.0028104535570028255
commit,8192,2847,0.0028063058981822975
commit,8192,2863,0.0028146213309465594
commit,8192,2879,0.0028269330043852034
commit,8192,2895,0.0028330815302677025
commit,8192,2911,0.0028450362686791475
commit,8192,2927,0.002848841597241202
commit,8192,2943,0.002854759968059803
commit,8192,2959,0.002850645087614059
commit,8192,2975,0.002844659543781513
commit,8192,2991,0.002856230101763625
commit,8192,3007,0.0028579796578816095
commit,8192,3023,0.0028616999795319223
commit,8192,3039,0.002855774054458704
commit,8192,3055,0.002863312726145663
commit,8192,3071,0.002868698054623901
commit,8192,3087,0.002872283548752835
commit,8192,3103,0.002875847046084434
commit,8192,3119,0.002864409934794806
commit,8192,3135,0.0028678708045055826
commit,8192,3151,0.0028750222803475087
commit,8192,3167,0.0028692691785601517
commit,8192,3183,0.002881923649426641
commit,8192,3199,0.002879868745662707
commit,8192,3215,0.002877740650233282
commit,8192,3231,0.002877406241604767
commit,8192,3247,0.002877164371881737
commit,8192,3263,0.0028895603786775977
commit,8192,3279,0.0028856791131442517
commit,8192,3295,0.002887050057928679
commit,8192,3311,0.002886764000943823
commit,8192,3327,0.0028846823248422
commit,8192,3343,0.0028827922566556988
commit,8192,3359,0.002885942567170289
commit,8192,3375,0.002882106159703704
commit,8192,3391,0.0028818674127838394
commit,8192,3407,0.002878182894115057
commit,8192,3423,0.0028694301703549516
commit,8192,3439,0.002864081730081419
commit,8192,3455,0.002863845718487699
commit,8192,3471,0.0028636887849322955
commit,8192,3487,0.002861888035453111
commit,8192,3503,0.0028583955056737088
commit,8192,3519,0.0028598095936345556
commit,8192,3535,0.002853035335502121
commit,8192,3551,0.002854542304139679
commit,8192,3567,0.002846250907099803
commit,8192,3583,0.0028444973417527213
commit,8192,3599,0.0028411020781814395
commit,8192,3615,0.002832984211479944
commit,8192,3631,0.0028329746836959517
commit,8192,3647,0.002824960100527831
commit,8192,3663,0.0028249007096642098
commit,8192,3679,0.002828047561667573
commit,8192,3695,0.0028201584151556157
commit,8192,3711,0.0028218310319320936
commit,8192,3727,0.0028265607464448613
commit,8192,3743,0.0028233713716938284
commit,8192,3759,0.002820289091945996
commit,8192,3775,0.00281564443129139
commit,8192,3791,0.00281111846877473
commit,8192,3807,0.002806552433018125
commit,8192,3823,0.002808093112280931
commit,8192,3839,0.002805154596249023
commit,8192,3855,0.0028007467127431906
commit,8192,3871,0.002794898723617928
commit,8192,3887,0.00279492199916388
commit,8192,3903,0.0027995644974698948
commit,8192,3919,0.002801247359945139
commit,8192,3935,0.002798409561022872
commit,8192,3951,0.0027926321839407743
commit,8192,3967,0.002792681157801865
commit,8192,3983,0.0027855359735124274
commit,8192,3999,0.0027857557747561893
commit,8192,4015,0.0027874134437422165
commit,8192,4031,0.0027818030207764823
commit,8192,4047,0.002779083814862861
commit,8192,4063,0.002782232143490032
commit,8192,4079,0.0027824226769735234
commit,8192,4095,0.002777007141483517
commit,8192,4111,0.002775819080515689
commit,8192,4127,0.0027788829392718685
commit,8192,4143,0.002776255799843108
commit,8192,4159,0.0027723371870942534
commit,8192,4175,0.0027768211805988025
commit,8192,4191,0.002779842343146027
commit,8192,4207,0.0027800547502376993
commit,8192,4223,0.0027720499677954063
commit,8192,4239,0.0027792454092651566
commit,8192,4255,0.002780870867244418
commit,8192,4271,0.002785174866863732
commit,8192,4287,0.0027895698130394214
commit,8192,4303,0.0027938760781722055
commit,8192,4319,0.0027954276579937485
commit,8192,4335,0.0027996258749423304
commit,8192,4351,0.0028039017196334172
commit,8192,4367,0.0028000301383386762
commit,8192,4383,0.0028068953521275383
commit,8192,4399,0.0028056580431063878
commit,8192,4415,0.0028032384705832386
commit,8192,4431,0.0028007237435962538
commit,8192,4447,0.0027969310918034627
commit,8192,4463,0.0028010093452834417
commit,8192,4479,0.0027986406729738787
commit,8192,4495,0.002806621802808676
commit,8192,4511,0.0028132865775326982
commit,8192,4527,0.0028159852345096092
commit,8192,4543,0.0028148678470999344
commit,8192,4559,0.002822684321232727
commit,8192,4575,0.0028189280966666665
commit,8192,4591,0.002824129611713134
commit,8192,4607,0.002822997659702627
commit,8192,4623,0.002825600538097556
commit,8192,4639,0.002824420832480061
commit,8192,4655,0.002828297711143931
commit,8192,4671,0.0028309173710661523
commit,8192,4687,0.002828455404256454
commit,8192,4703,0.002837266118807144
commit,8192,4719,0.0028460262331532105
commit,8192,4735,0.0028435845781414996
commit,8192,4751,0.0028460571032151126
commit,8192,4767,0.0028497705025173066
commit,8192,4783,0.0028522122203376537
commit,8192,4799,0.0028510305877266096
commit,8192,4815,0.0028510041925233643
commit,8192,4831,0.0028546568605102465
commit,8192,4847,0.002852204954868991
commit,8192,4863,0.0028534532098241825
commit,8192,4879,0.0028534277090079938
commit,8192,4895,0.0028666140180541367
commit,8192,4911,0.00287372047724496
commit,8192,4927,0.0028701191539983765
commit,8192,4943,0.002871209385115315
commit,8192,4959,0.0028782739597197015
commit,8192,4975,0.002875812881984924
commit,8192,4991,0.002874601917226007
commit,8192,5007,0.0028780096202067106
commit,8192,5023,0.002884971738129604
commit,8192,5039,0.0028929882442200834
commit,8192,5055,0.0028906002280909998
commit,8192,5071,0.002899691026523368
commit,8192,5087,0.0029041863863278946
commit,8192,5103,0.002908607293871252
commit,8192,5119,0.0029107506694911116
commit,8192,5135,0.0029151303705452778
commit,8192,5151,0.0029172352599495244
commit,8192,5167,0.0029283782873282364
commit,8192,5183,0.0029372419311450896
commit,8192,5199,0.0029482611768849773
commit,8192,5215,0.0029581108594439113
commit,8192,5231,0.00296116570550564
commit,8192,5247,0.0029608655570087677
commit,8192,5263,0.0029649894717129017
commit,8192,5279,0.0029713146218270504
commit,8192,5295,0.0029709886063975445
commit,8192,5311,0.0029817177916352856
commit,8192,5327,0.0029857298437206683
commit,8192,5343,0.0029919176654267265
commit,8192,5359,0.0029937230828746037
commit,8192,5375,0.0029965955697209305
commit,8192,5391,0.00299834502133185
commit,8192,5407,0.0030076987084103938
commit,8192,5423,0.0030061727663885304
commit,8192,5439,0.0030143524531163817
commit,8192,5455,0.00301390636979835
commit,8192,5471,0.003018782113804606
commit,8192,5487,0.0030129922363313286
commit,8192,5503,0.0030114432903870624
commit,8192,5519,0.003007839582148034
commit,8192,5535,0.0030116003275067753
commit,8192,5551,0.0030059026364618983
commit,8192,5567,0.0030138971403134538
commit,8192,5583,0.0030155730196578905
commit,8192,5599,0.0030329205221914634
commit,8192,5615,0.0030334995953695465
commit,8192,5631,0.003039242091746581
commit,8192,5647,0.0030366378848060917
commit,8192,5663,0.0030413155954882574
commit,8192,5679,0.003041869675603099
commit,8192,5695,0.0030464862744732217
commit,8192,5711,0.003045953945346699
commit,8192,5727,0.003045447094792212
commit,8192,5743,0.0030469629501349467
commit,8192,5759,0.0030515409764064944
commit,8192,5775,0.0030530336953030306
commit,8192,5791,0.0030535191368934555
commit,8192,5807,0.0030600658296237307
commit,8192,5823,0.003062542871479478
commit,8192,5839,0.0030660006218316493
commit,8192,5855,0.0030654554230358667
commit,8192,5871,0.0030688829493697835
commit,8192,5887,0.0030752979512909803
commit,8192,5903,0.003075717486384043
commit,8192,5919,0.0030771352263895928
commit,8192,5935,0.0030814792143850035
commit,8192,5951,0.0030779328314989073
commit,8192,5967,0.003081275859770404
commit,8192,5983,0.0030816932516505094
commit,8192,5999,0.0030830567656067675
commit,8192,6015,0.003091233989276808
commit,8192,6031,0.0031013339273545017
commit,8192,6047,0.003104600709587398
commit,8192,6063,0.003105887842961405
commit,8192,6079,0.0031081445755880895
commit,8192,6095,0.003108463502543068
commit,8192,6111,0.0031116522357633783
commit,8192,6127,0.0031100500259303083
commit,8192,6143,0.0031160973569510017
commit,8192,6159,0.003119263254059101
commit,8192,6175,0.003121438654797571
commit,8192,6191,0.003119825526409304
commit,8192,6207,0.003120114114266151
commit,8192,6223,0.0031232197011690503
commit,8192,6239,0.003127266843023722
commit,8192,6255,0.003128461035811351
commit,8192,6271,0.0031259307352894277
commit,8192,6287,0.003127124812947352
commit,8192,6303,0.0031283149685665556
commit,8192,6319,0.0031267163813301154
commit,8192,6335,0.0031260639461917917
commit,8192,6351,0.0031263170004330026
commit,8192,6367,0.0031256711629888486
commit,8192,6383,0.0031231715479985898
commit,8192,6399,0.0031234429507149553
commit,8192,6415,0.003126454240003897
commit,8192,6431,0.0031239929550614214
commit,8192,6447,0.0031288106374476495
commit,8192,6463,0.003130886541698901
commit,8192,6479,0.0031302325765550235
commit,8192,6495,0.0031313791479599695
commit,8192,6511,0.0031388590373790516
commit,8192,6527,0.0031417669114064658
commit,8192,6543,0.0031393101927823627
commit,8192,6559,0.0031368499043680437
commit,8192,6575,0.003140658683973384
commit,8192,6591,0.003141774096153846
commit,8192,6607,0.0031375624555017405
commit,8192,6623,0.003138676865789672
commit,8192,6639,0.003138907165668776
commit,8192,6655,0.003140017252009767
commit,8192,6671,0.0031420018313408787
commit,8192,6687,0.003143982726072977
commit,8192,6703,0.003144186131452335
commit,8192,6719,0.003142672277198988
commit,8192,6735,0.003142002181087602
commit,8192,6751,0.003138761178177307
commit,8192,6767,0.0031381028083530362
commit,8192,6783,0.0031357407088309012
commit,8192,6799,0.003132522393054126
commit,8192,6815,0.0031310422798239176
commit,8192,6831,0.003128706474619382
commit,8192,6847,0.0031272408885643344
commit,8192,6863,0.0031257882639151983
commit,8192,6879,0.0031251812505087954
commit,8192,6895,0.0031228940370558378
commit,8192,6911,0.003123986220463753
commit,8192,6927,0.0031242637813988744
commit,8192,6943,0.003123659302534927
commit,8192,6959,0.00311970714639316
commit,8192,6975,0.0031174484032078856
commit,8192,6991,0.003117719905735946
commit,8192,7007,0.003117991537694448
commit,8192,7023,0.003119095317545921
commit,8192,7039,0.0031168672105767866
commit,8192,7055,0.0031187921687278524
commit,8192,7071,0.0031190730191451
commit,8192,7087,0.003120155326866093
commit,8192,7103,0.0031154743625932705
commit,8192,7119,0.0031182056714426183
commit,8192,7135,0.0031201192413980376
commit,8192,7151,0.003117101366574605
commit,8192,7167,0.00311737149618041
commit,8192,7183,0.0031160083524467497
commit,8192,7199,0.0031162728917037085
commit,8192,7215,0.0031157361305786556
commit,8192,7231,0.0031151810603132347
commit,8192,7247,0.0031146489291775906
commit,8192,7263,0.00311330602851783
commit,8192,7279,0.00311278189869831
commit,8192,7295,0.0031130486384167238
commit,8192,7311,0.0031149314620605934
commit,8192,7327,0.003115205099290296
commit,8192,7343,0.0031138710904092337
commit,8192,7359,0.003113356222567605
commit,8192,7375,0.0031128355046101696
commit,8192,7391,0.0031091466741814365
commit,8192,7407,0.003108632724567976
commit,8192,7423,0.003109710983244645
commit,8192,7439,0.0031060550607944614
commit,8192,7455,0.0031039865712944336
commit,8192,7471,0.0031011432823249904
commit,8192,7487,0.0031006600953319085
commit,8192,7503,0.003100966725276556
commit,8192,7519,0.0031028272411224894
commit,8192,7535,0.0031031319004644993
commit,8192,7551,0.0031018797177195076
commit,8192,7567,0.0031021862619598256
commit,8192,7583,0.003103265174782408
commit,8192,7599,0.003105879158244506
commit,8192,7615,0.0031069531112114255
commit,8192,7631,0.0031057071223627307
commit,8192,7647,0.0031037089478390214
commit,8192,7663,0.003107845469773588
commit,8192,7679,0.0031058437695175157
commit,8192,7695,0.0031038597090318385
commit,8192,7711,0.003104922283166905
commit,8192,7727,0.0031029415889575517
commit,8192,7743,0.003104008773101511
commit,8192,7759,0.00310657757222258
commit,8192,7775,0.0031023512342443728
commit,8192,7791,0.0031056713243004753
commit,8192,7807,0.003103724594930831
commit,8192,7823,0.0031040325640259493
commit,8192,7839,0.0031020917368127306
commit,8192,7855,0.0031009107083386374
commit,8192,7871,0.0030997310016198697
commit,8192,7887,0.003101538362923165
commit,8192,7903,0.0030996223391908137
commit,8192,7919,0.0031029052080912994
commit,8192,7935,0.0031047012371455576
commit,8192,7951,0.0031027925636555147
commit,8192,7967,0.003102371706774821
commit,8192,7983,0.003103418691030941
commit,8192,7999,0.0031044640916677085
commit,8192,8015,0.003104772212445416
commit,8192,8031,0.0031050803474971986
commit,8192,8047,0.0031046629086460787
commit,8192,8063,0.003103521372953615
commit,8192,8079,0.0031031050886867182
commit,8192,8095,0.0031055904488882023
commit,8192,8111,0.0031095199851436323
commit,8192,8127,0.0031105402494462898
commit,8192,8143,0.0031122806357454253
commit,8192,8159,0.003113303728980267
commit,8192,8175,0.0031128841808256884
commit,8192,8191,0.003113900952432548
commit,8192,8192,0.0031135614407043458
