bench,BLOCK_SIZE,n,t
commit,8192,152,0.0019343435995065788
commit,8192,153,0.001922991948529412
commit,8192,154,0.001911770135551948
commit,8192,155,0.0019007156241935485
commit,8192,156,0.0018898059391025638
commit,8192,157,0.0018790273901273886
commit,8192,158,0.0018683758583860762
commit,8192,159,0.0018578861926100627
commit,8192,160,0.0018475160703125
commit,8192,161,0.0018372786614906833
commit,8192,162,0.0018271719814814814
commit,8192,163,0.0018171828703987729
commit,8192,164,0.0018073170868902438
commit,8192,165,0.0017975701227272724
commit,8192,166,0.0017879444299698794
commit,8192,167,0.001778426384730539
commit,8192,168,0.0017690378363095238
commit,8192,169,0.0017597485931952663
commit,8192,170,0.0017505758764705883
commit,8192,171,0.0017415120131578947
commit,8192,172,0.0017325395566860466
commit,8192,173,0.001723680578034682
commit,8192,174,0.0017149191932471265
commit,8192,175,0.00170626177
commit,8192,176,0.0016977143046875004
commit,8192,177,0.0016892490819209037
commit,8192,178,0.001680891783005618
commit,8192,179,0.0016726231976256986
commit,8192,180,0.0016644449576388891
commit,8192,181,0.0016563509854972379
commit,8192,182,0.0016483527184065934
commit,8192,183,0.001640453331967213
commit,8192,184,0.0016326243104619565
commit,8192,185,0.0016248800506756757
commit,8192,186,0.0016172237869623656
commit,8192,187,0.0016096519050802138
commit,8192,188,0.0016021554062499999
commit,8192,189,0.0015947551183862435
commit,8192,190,0.0015874179848684212
commit,8192,191,0.0015801595209424084
commit,8192,192,0.0015729780677083333
commit,8192,193,0.0015658630608808288
commit,8192,194,0.00155884400193299
commit,8192,195,0.0015518840858974358
commit,8192,196,0.0015450085593112246
commit,8192,197,0.0015381939137055838
commit,8192,198,0.0015314353409090911
commit,8192,199,0.0015247552361809045
commit,8192,200,0.001518138665
commit,8192,201,0.0015115939701492538
commit,8192,202,0.0015051221522277224
commit,8192,203,0.0014986923651477831
commit,8192,204,0.0014923492040441176
commit,8192,205,0.0014860663749999999
commit,8192,206,0.001479851931432039
commit,8192,207,0.0014736761944444442
commit,8192,208,0.001467573939903846
commit,8192,209,0.0014615227458133972
commit,8192,210,0.0014555222005952382
commit,8192,211,0.0014495934004739334
commit,8192,212,0.0014437166933962263
commit,8192,213,0.001437904604460094
commit,8192,214,0.0014321349281542057
commit,8192,215,0.0014264289098837209
commit,8192,216,0.001420767461226852
commit,8192,217,0.0014151578387096775
commit,8192,218,0.001409609382454128
commit,8192,219,0.0014041043464611876
commit,8192,220,0.0013986454630681817
commit,8192,221,0.0013932524106334842
commit,8192,222,0.0013879011897522523
commit,8192,223,0.0013825829837443948
commit,8192,224,0.0013773203063616071
commit,8192,225,0.0013721089455555557
commit,8192,226,0.0013669373346238936
commit,8192,227,0.0013618154537444933
commit,8192,228,0.0013567506441885964
commit,8192,229,0.0013517167068777293
commit,8192,230,0.0013467389869565216
commit,8192,231,0.0013417955882034632
commit,8192,232,0.0013369067634698276
commit,8192,233,0.0013320377183476393
commit,8192,234,0.0013272200550213677
commit,8192,235,0.0013224469680851063
commit,8192,236,0.0013177197552966102
commit,8192,237,0.001313038319620253
commit,8192,238,0.0013083913345588235
commit,8192,239,0.0013037837625523012
commit,8192,240,0.001299209299479167
commit,8192,241,0.0012946731410788382
commit,8192,242,0.0012901846425619834
commit,8192,243,0.0012857409521604937
commit,8192,244,0.0012813250389344263
commit,8192,245,0.0012769465423469386
commit,8192,246,0.001272621642276423
commit,8192,247,0.0012683131250000002
commit,8192,248,0.0012640438291330646
commit,8192,249,0.001259806218875502
commit,8192,250,0.001255601433
commit,8192,251,0.001251437114043825
commit,8192,252,0.001247315914186508
commit,8192,253,0.0012432061867588932
commit,8192,254,0.0012391357411417323
commit,8192,255,0.0012351006230392157
commit,8192,256,0.0012310793701171877
commit,8192,257,0.001227111447470817
commit,8192,258,0.001223171367732558
commit,8192,259,0.0012192576631274133
commit,8192,260,0.0012153828331730768
commit,8192,261,0.0012115386211685824
commit,8192,262,0.0012077354957061065
commit,8192,263,0.0012039502419201522
commit,8192,264,0.0012001841325757574
commit,8192,265,0.0011964580575471698
commit,8192,266,0.0011927644365601502
commit,8192,267,0.001189086735955056
commit,8192,268,0.0011854494962686565
commit,8192,269,0.0011818393601301116
commit,8192,270,0.0011782346800925925
commit,8192,271,0.0011746779114391146
commit,8192,272,0.0011711470900735298
commit,8192,273,0.001167642038003663
commit,8192,274,0.0012068416286496351
commit,8192,275,0.0012032156709090908
commit,8192,276,0.0011996362894021741
commit,8192,277,0.0011960760311371843
commit,8192,278,0.0011925432212230216
commit,8192,279,0.0011890362876344086
commit,8192,280,0.0011855535714285713
commit,8192,281,0.001202146902580071
commit,8192,282,0.0013000299237588655
commit,8192,283,0.0014155368268551237
commit,8192,284,0.00145094952068662
commit,8192,285,0.0015256134469298246
commit,8192,286,0.0015210306083916082
commit,8192,287,0.0015572532243031357
commit,8192,288,0.0015525977495659724
commit,8192,289,0.0015884473101211076
commit,8192,290,0.0015837250344827587
commit,8192,291,0.0016191940365120271
commit,8192,292,0.0016143974422089037
commit,8192,293,0.001609631574658703
commit,8192,294,0.0016048995442176869
commit,8192,295,0.0016002028978813559
commit,8192,296,0.0016350389991554054
commit,8192,297,0.0017090774671717174
commit,8192,298,0.0017040872290268454
commit,8192,299,0.00173823872867893
commit,8192,300,0.0017721609262500001
commit,8192,301,0.0017670031121262459
commit,8192,302,0.0018006137789735098
commit,8192,303,0.0017954074339933991
commit,8192,304,0.0017902292824835526
commit,8192,305,0.0017850670799180327
commit,8192,306,0.0017799457148692807
commit,8192,307,0.0018510561897394139
commit,8192,308,0.0018457666116071427
commit,8192,309,0.0018405143814724913
commit,8192,310,0.001835300858467742
commit,8192,311,0.0018301025221061098
commit,8192,312,0.0018249448417467947
commit,8192,313,0.0018571887184504793
commit,8192,314,0.0018892288351910827
commit,8192,315,0.0019210676575396825
commit,8192,316,0.00195271827096519
commit,8192,317,0.0019472635441640381
commit,8192,318,0.001941844241745283
commit,8192,319,0.00197312579976489
commit,8192,320,0.0019676529839843747
commit,8192,321,0.001998678857476635
commit,8192,322,0.0020295061017080746
commit,8192,323,0.002023927451625387
commit,8192,324,0.0020183719961419755
commit,8192,325,0.0020128635246153847
commit,8192,326,0.002007380587423313
commit,8192,327,0.002037710159785933
commit,8192,328,0.0020321832618140244
commit,8192,329,0.0020266961766717325
commit,8192,330,0.002056688524621212
commit,8192,331,0.002051154700528701
commit,8192,332,0.002045648489081325
commit,8192,333,0.002040186762762763
commit,8192,334,0.002034755520209581
commit,8192,335,0.002029361704850746
commit,8192,336,0.002023989660342262
commit,8192,337,0.0020186623026706234
commit,8192,338,0.002047975302884615
commit,8192,339,0.002077086227138643
commit,8192,340,0.0020716385852941176
commit,8192,341,0.002066227357771261
commit,8192,342,0.002060854559576023
commit,8192,343,0.002089626682944606
commit,8192,344,0.002118193254360465
commit,8192,345,0.0021466209094202896
commit,8192,346,0.0021410739158236997
commit,8192,347,0.00213555505907781
commit,8192,348,0.002163689343031609
commit,8192,349,0.0021581381185530085
commit,8192,350,0.002152631700714286
commit,8192,351,0.0021471597923789173
commit,8192,352,0.0021749460546875003
commit,8192,353,0.0021694381196883856
commit,8192,354,0.002163953284251412
commit,8192,355,0.0021585017091549294
commit,8192,356,0.002153083002457865
commit,8192,357,0.0021476889611344537
commit,8192,358,0.002142330362081006
commit,8192,359,0.0021370103380919216
commit,8192,360,0.0021317107590277775
commit,8192,361,0.002126440085180055
commit,8192,362,0.002121204433356354
commit,8192,363,0.002115995361914601
commit,8192,364,0.00214294868853022
commit,8192,365,0.0021377124818493156
commit,8192,366,0.002132505129781421
commit,8192,367,0.002127323101158038
commit,8192,368,0.0021221652167119566
commit,8192,369,0.00211703597798103
commit,8192,370,0.0021119427773648647
commit,8192,371,0.0021384278561320754
commit,8192,372,0.0021333022150537635
commit,8192,373,0.002128203439343164
commit,8192,374,0.0021231354385026734
commit,8192,375,0.002118092314
commit,8192,376,0.002113072552526596
commit,8192,377,0.002108079975132626
commit,8192,378,0.0021031101947751323
commit,8192,379,0.0020981701025725597
commit,8192,380,0.0020932574273026315
commit,8192,381,0.002088375501968504
commit,8192,382,0.002083520589986911
commit,8192,383,0.0020786878743472587
commit,8192,384,0.002073876480143229
commit,8192,385,0.0020994760675324678
commit,8192,386,0.0020946382224740936
commit,8192,387,0.0020898207151162796
commit,8192,388,0.0020850320122422676
commit,8192,389,0.0020802670951156807
commit,8192,390,0.0020755286464743594
commit,8192,391,0.002070824716432225
commit,8192,392,0.002066135817602041
commit,8192,393,0.0020614698594147583
commit,8192,394,0.0020568332734771573
commit,8192,395,0.002052216729113924
commit,8192,396,0.0020476203655303026
commit,8192,397,0.0020430483466624687
commit,8192,398,0.0020385017327261305
commit,8192,399,0.002033978473370927
commit,8192,400,0.0020294750278125003
commit,8192,401,0.002024992893703242
commit,8192,402,0.002020540561256219
commit,8192,403,0.0020161047354218366
commit,8192,404,0.0020116929777227724
commit,8192,405,0.0020073041043209877
commit,8192,406,0.0020029386767241378
commit,8192,407,0.002012432473587224
commit,8192,408,0.002008065720588235
commit,8192,409,0.0020312703138753055
commit,8192,410,0.00206810682347561
commit,8192,411,0.0020773428822992704
commit,8192,412,0.0021002076489684465
commit,8192,413,0.002109318720641647
commit,8192,414,0.0021047657022946857
commit,8192,415,0.002127391322891566
commit,8192,416,0.002136366760817308
commit,8192,417,0.0021588037586930454
commit,8192,418,0.002167659539174641
commit,8192,419,0.0021630232929594276
commit,8192,420,0.0021584062389880957
commit,8192,421,0.0021538200697743463
commit,8192,422,0.0021492518344194316
commit,8192,423,0.0021447054057328607
commit,8192,424,0.002140179801591981
commit,8192,425,0.002135678828529412
commit,8192,426,0.0021312036948356807
commit,8192,427,0.0021267425231264636
commit,8192,428,0.0021223005549065423
commit,8192,429,0.002117875862470863
commit,8192,430,0.0021134824049418603
commit,8192,431,0.0021091067352088165
commit,8192,432,0.002104753358796296
commit,8192,433,0.002100416637990762
commit,8192,434,0.002096103877592166
commit,8192,435,0.0020918074221264365
commit,8192,436,0.0020875302967316516
commit,8192,437,0.00208327888215103
commit,8192,438,0.0020790480450913243
commit,8192,439,0.0020748332164009114
commit,8192,440,0.0020706355994318183
commit,8192,441,0.002066460719387755
commit,8192,442,0.002062300306561086
commit,8192,443,0.0020581605479683975
commit,8192,444,0.0020540388913288287
commit,8192,445,0.0020499384016853936
commit,8192,446,0.002045859895459641
commit,8192,447,0.002041796174496644
commit,8192,448,0.0020377474542410713
commit,8192,449,0.0020337208429844094
commit,8192,450,0.0020297137516666667
commit,8192,451,0.002025720775776053
commit,8192,452,0.002021740497511062
commit,8192,453,0.002017780060154525
commit,8192,454,0.002013837237059471
commit,8192,455,0.002009912181043956
commit,8192,456,0.002006006267269737
commit,8192,457,0.0020021137806345733
commit,8192,458,0.001998253081877729
commit,8192,459,0.001994396136437908
commit,8192,460,0.001990556460054348
commit,8192,461,0.0019867366843817785
commit,8192,462,0.0019829358327922075
commit,8192,463,0.0019791475556155506
commit,8192,464,0.00197537843669181
commit,8192,465,0.001971627052688172
commit,8192,466,0.001967888080472103
commit,8192,467,0.0019641633444860817
commit,8192,468,0.0019604567326388885
commit,8192,469,0.0019567643704690835
commit,8192,470,0.0019530898702127663
commit,8192,471,0.0019494409227707008
commit,8192,472,0.0019457893731461865
commit,8192,473,0.0019421640406976743
commit,8192,474,0.0019385527410337553
commit,8192,475,0.001934966212368421
commit,8192,476,0.0019313842405462183
commit,8192,477,0.0019278202691299794
commit,8192,478,0.0019242720481171547
commit,8192,479,0.0019207454895615865
commit,8192,480,0.0019172220091145833
commit,8192,481,0.0019137112367463617
commit,8192,482,0.0019102198179460582
commit,8192,483,0.00190674192494824
commit,8192,484,0.0019032786874999999
commit,8192,485,0.0018998334347938145
commit,8192,486,0.0018964070959362142
commit,8192,487,0.0018929905082135524
commit,8192,488,0.0018895757313012293
commit,8192,489,0.001886193153374233
commit,8192,490,0.0018828169719387754
commit,8192,491,0.0018794522049389003
commit,8192,492,0.001876099887449187
commit,8192,493,0.0018727634553752537
commit,8192,494,0.001869442397520243
commit,8192,495,0.0018661334696969698
commit,8192,496,0.0018628372651209677
commit,8192,497,0.001859555584507042
commit,8192,498,0.001856295389307229
commit,8192,499,0.0018530408416833665
commit,8192,500,0.001849801168
commit,8192,501,0.0018465705256986026
commit,8192,502,0.001843356517679283
commit,8192,503,0.0018401588168489064
commit,8192,504,0.0018369656202876985
commit,8192,505,0.001833791509158416
commit,8192,506,0.0018306240054347825
commit,8192,507,0.0018274804048323474
commit,8192,508,0.0018243413203740155
commit,8192,509,0.001821220292239686
commit,8192,510,0.0018181116088235296
commit,8192,511,0.0018150072783757335
commit,8192,512,0.0018119088076171876
commit,8192,513,0.0018088303930311892
commit,8192,514,0.0018057661809338524
commit,8192,515,0.0018027185946601942
commit,8192,516,0.0017996730254360466
commit,8192,517,0.0017966411617504835
commit,8192,518,0.0017936215552606175
commit,8192,519,0.0017906185382947977
commit,8192,520,0.001787621155528846
commit,8192,521,0.0017846369241842608
commit,8192,522,0.0017816660208333332
commit,8192,523,0.0017787054806405354
commit,8192,524,0.0017757630968511452
commit,8192,525,0.001772833751904762
commit,8192,526,0.0017699072019961978
commit,8192,527,0.0017669898712049333
commit,8192,528,0.0017640874204545454
commit,8192,529,0.0017611973232514178
commit,8192,530,0.0017583211898584904
commit,8192,531,0.00175544818220339
commit,8192,532,0.001752589589050752
commit,8192,533,0.0017497423316135082
commit,8192,534,0.0017469060568820226
commit,8192,535,0.001744079829439252
commit,8192,536,0.0017517789909048509
commit,8192,537,0.0017489548868715084
commit,8192,538,0.0017880437774163563
commit,8192,539,0.001795611357142857
commit,8192,540,0.0018031474754629628
commit,8192,541,0.0018419071654343807
commit,8192,542,0.0018493365438191883
commit,8192,543,0.0018463648611878455
commit,8192,544,0.0018753139466911764
commit,8192,545,0.0018929815885321102
commit,8192,546,0.0019002616137820513
commit,8192,547,0.0018972181617915905
commit,8192,548,0.0018941911843065693
commit,8192,549,0.0018911742333788707
commit,8192,550,0.001888167124545455
commit,8192,551,0.0018851655607985483
commit,8192,552,0.0019034165731431159
commit,8192,553,0.0019004046035262204
commit,8192,554,0.0018974018634927794
commit,8192,555,0.001894406547297297
commit,8192,556,0.0018914280119154676
commit,8192,557,0.001888461700852783
commit,8192,558,0.0018855065322580643
commit,8192,559,0.0018825643848389979
commit,8192,560,0.0018796240234375
commit,8192,561,0.0018766984434046344
commit,8192,562,0.0018946428983540925
commit,8192,563,0.001891700646536412
commit,8192,564,0.0018887651254432625
commit,8192,565,0.0018858410942477878
commit,8192,566,0.0019036630331272088
commit,8192,567,0.0019007218110670195
commit,8192,568,0.0018977955290492958
commit,8192,569,0.0018948807295694203
commit,8192,570,0.001891974840350877
commit,8192,571,0.0019096091254378281
commit,8192,572,0.0019066851971153845
commit,8192,573,0.0019037787966841187
commit,8192,574,0.0019213134320557493
commit,8192,575,0.001918383545
commit,8192,576,0.0019154738856336808
commit,8192,577,0.0019125629586221838
commit,8192,578,0.0019096702889273354
commit,8192,579,0.001927036983376511
commit,8192,580,0.0019241307049568965
commit,8192,581,0.0019212342063253012
commit,8192,582,0.001918356005798969
commit,8192,583,0.001935589325686106
commit,8192,584,0.0019326864574058216
commit,8192,585,0.001929796535897436
commit,8192,586,0.001946919234854949
commit,8192,587,0.0019440116000851789
commit,8192,588,0.0019411152650935376
commit,8192,589,0.0019382285980475383
commit,8192,590,0.0019353494167372882
commit,8192,591,0.0019721671780879866
commit,8192,592,0.001969250276815878
commit,8192,593,0.001966339155354131
commit,8192,594,0.0019634415637626267
commit,8192,595,0.001960552843697479
commit,8192,596,0.0019576727109899333
commit,8192,597,0.00195480116959799
commit,8192,598,0.0019519390940635447
commit,8192,599,0.0019490921410684476
commit,8192,600,0.0019462541202083334
commit,8192,601,0.0019434273348585686
commit,8192,602,0.001940604286337209
commit,8192,603,0.001937790670190713
commit,8192,604,0.0019349791504552978
commit,8192,605,0.0019321870280991735
commit,8192,606,0.0019294032262788775
commit,8192,607,0.001926627324135091
commit,8192,608,0.0019431662855674341
commit,8192,609,0.001940380196223317
commit,8192,610,0.001956809987909836
commit,8192,611,0.0019540060034779045
commit,8192,612,0.0019512133594771243
commit,8192,613,0.00196758039865416
commit,8192,614,0.001964775144747557
commit,8192,615,0.001961982794918699
commit,8192,616,0.0019591959117288963
commit,8192,617,0.001956416606969206
commit,8192,618,0.001953646706917476
commit,8192,619,0.0019508874618336023
commit,8192,620,0.0019481333977822578
commit,8192,621,0.001945392189814815
commit,8192,622,0.0019615126953376207
commit,8192,623,0.001977584930778491
commit,8192,624,0.002012388070713141
commit,8192,625,0.0020283223752
commit,8192,626,0.0020254747498003193
commit,8192,627,0.002022636951953748
commit,8192,628,0.002038475988256369
commit,8192,629,0.002035618569753577
commit,8192,630,0.0020327793410714282
commit,8192,631,0.002048532077852615
commit,8192,632,0.00204568275
commit,8192,633,0.002042832872827804
commit,8192,634,0.0020400030625
commit,8192,635,0.002037179038976378
commit,8192,636,0.0020343728042452832
commit,8192,637,0.0020315684489795914
commit,8192,638,0.0020471725403605015
commit,8192,639,0.002117753498826291
commit,8192,640,0.002114834325
commit,8192,641,0.0021119272923166925
commit,8192,642,0.002109029833722742
commit,8192,643,0.002106142545489891
commit,8192,644,0.0021032574757375777
commit,8192,645,0.002100383857364341
commit,8192,646,0.002133806377902477
commit,8192,647,0.0021308872604327666
commit,8192,648,0.00212797803587963
commit,8192,649,0.0021337699749614794
commit,8192,650,0.002130869910576923
commit,8192,651,0.0021279759139784943
commit,8192,652,0.0021337462327453986
commit,8192,653,0.002139494760911179
commit,8192,654,0.0021538542568807343
commit,8192,655,0.0021774531572519083
commit,8192,656,0.0021917056497713417
commit,8192,657,0.0022230961415525114
commit,8192,658,0.0022286630237462004
commit,8192,659,0.0022256531183611535
commit,8192,660,0.0022311997392045453
commit,8192,661,0.002228197274394856
commit,8192,662,0.002251440063821752
commit,8192,663,0.002248419431749623
commit,8192,664,0.0022539059150978916
commit,8192,665,0.002250894874060151
commit,8192,666,0.0022478857828453457
commit,8192,667,0.0022624695595952022
commit,8192,668,0.0022594576352919157
commit,8192,669,0.0022564564786995514
commit,8192,670,0.0022534610944029854
commit,8192,671,0.0022504728437034278
commit,8192,672,0.002247494500930059
commit,8192,673,0.0022445282986627044
commit,8192,674,0.002241565620734421
commit,8192,675,0.0022386141435185186
commit,8192,676,0.0022703518093565088
commit,8192,677,0.002284691132939439
commit,8192,678,0.0022816922842920353
commit,8192,679,0.0022959761005154644
commit,8192,680,0.0022929662762867643
commit,8192,681,0.002289967818098385
commit,8192,682,0.002304164437866569
commit,8192,683,0.002318327615300146
commit,8192,684,0.0023324480001827488
commit,8192,685,0.002329408061313869
commit,8192,686,0.002343467056122449
commit,8192,687,0.0023404209876273655
commit,8192,688,0.002337382962572674
commit,8192,689,0.00235136837264151
commit,8192,690,0.0023483277266304354
commit,8192,691,0.002345282716172214
commit,8192,692,0.002342258542268786
commit,8192,693,0.002339237681998557
commit,8192,694,0.002336223776116715
commit,8192,695,0.002333221176978417
commit,8192,696,0.002330224158764368
commit,8192,697,0.002327244023493544
commit,8192,698,0.002324269077722063
commit,8192,699,0.0023213082655579396
commit,8192,700,0.0023183467105357142
commit,8192,701,0.0023321349347360915
commit,8192,702,0.0023458669040242164
commit,8192,703,0.002359578582681366
commit,8192,704,0.0023565814490411926
commit,8192,705,0.002403502159574468
commit,8192,706,0.002400455671211048
commit,8192,707,0.0023974159922206502
commit,8192,708,0.0023943848677612997
commit,8192,709,0.0023913672106840624
commit,8192,710,0.002388351115669014
commit,8192,711,0.002385343851265823
commit,8192,712,0.0023823463769311794
commit,8192,713,0.002379358558730715
commit,8192,714,0.0023763752773109247
commit,8192,715,0.0023734050977272728
commit,8192,716,0.002386836298009777
commit,8192,717,0.002400213155683403
commit,8192,718,0.0023972176330083563
commit,8192,719,0.0023942352435674546
commit,8192,720,0.002391255329861111
commit,8192,721,0.0024045451362690704
commit,8192,722,0.0024015645481301937
commit,8192,723,0.0023985909253112035
commit,8192,724,0.002395629630179558
commit,8192,725,0.002392670375172414
commit,8192,726,0.0023897184092630855
commit,8192,727,0.0023867734078404403
commit,8192,728,0.0024160587457074173
commit,8192,729,0.0024130935903635114
commit,8192,730,0.002410131359075342
commit,8192,731,0.002439264762824898
commit,8192,732,0.002436281070355191
commit,8192,733,0.0024332993726125514
commit,8192,734,0.00243032966876703
commit,8192,735,0.0024273613656462583
commit,8192,736,0.002424402559442935
commit,8192,737,0.0024214620851424696
commit,8192,738,0.0024185301519308944
commit,8192,739,0.00241559611891069
commit,8192,740,0.002412677883952703
commit,8192,741,0.0024097695627530364
commit,8192,742,0.0024068593615229113
commit,8192,743,0.0024039673787012114
commit,8192,744,0.002416827514448925
commit,8192,745,0.0024139189026845635
commit,8192,746,0.0024110195697050942
commit,8192,747,0.0024238209836010714
commit,8192,748,0.002420919291610963
commit,8192,749,0.002418026529706275
commit,8192,750,0.002415141613666667
commit,8192,751,0.002412267014480692
commit,8192,752,0.0024168978957779257
commit,8192,753,0.002429019047310757
commit,8192,754,0.0024261331080901857
commit,8192,755,0.0024232526592715235
commit,8192,756,0.002420379802083333
commit,8192,757,0.0024398881093130776
commit,8192,758,0.0024369951218667545
commit,8192,759,0.002434109183135705
commit,8192,760,0.002454089968092105
commit,8192,761,0.002451191771846255
commit,8192,762,0.002448296207677166
commit,8192,763,0.002460205914646134
commit,8192,764,0.0024720829392997383
commit,8192,765,0.0024839269442810457
commit,8192,766,0.0024810065817558744
commit,8192,767,0.0024928108213820074
commit,8192,768,0.002497234779622395
commit,8192,769,0.0024943077982769834
commit,8192,770,0.0025066142011363635
commit,8192,771,0.002503678903858625
commit,8192,772,0.0025007569820272024
commit,8192,773,0.002497839975582147
commit,8192,774,0.002494931621608527
commit,8192,775,0.002492029108548387
commit,8192,776,0.0024891349544136597
commit,8192,777,0.0024862483832046333
commit,8192,778,0.0024833696633997427
commit,8192,779,0.002480497959563543
commit,8192,780,0.0024776317184294874
commit,8192,781,0.0024747745184058897
commit,8192,782,0.0024869166027813297
commit,8192,783,0.002484050100255428
commit,8192,784,0.0024811970907206637
commit,8192,785,0.002478350948089172
commit,8192,786,0.002475512036577608
