bench,BLOCK_SIZE,n,t
commit,65536,1,5.070400000000002e-05
commit,65536,15,7.447175833333333e-05
commit,65536,31,8.397260080645162e-05
commit,65536,47,8.980695478723403e-05
commit,65536,63,9.436502579365078e-05
commit,65536,79,9.758882120253164e-05
commit,65536,95,0.00010039729473684209
commit,65536,111,0.00010279178265765765
commit,65536,127,0.00010494604035433071
commit,65536,143,0.00010686131293706295
commit,65536,159,0.00010837912264150943
commit,65536,175,0.00010962355
commit,65536,191,0.00011081924476439787
commit,65536,207,0.00011188067753623188
commit,65536,223,0.0001129263918161435
commit,65536,239,0.00011394005543933056
commit,65536,255,0.00011502989852941178
commit,65536,271,0.00011600716559040593
commit,65536,287,0.00011698743771777003
commit,65536,303,0.00011800068976897688
commit,65536,319,0.00011896447766457682
commit,65536,335,0.0001198307567164179
commit,65536,351,0.00012063764814814813
commit,65536,367,0.00012136739884196184
commit,65536,383,0.00012207288936031332
commit,65536,399,0.00012271543515037593
commit,65536,415,0.0001233851379518072
commit,65536,431,0.00012403007917633413
commit,65536,447,0.0001246472841163311
commit,65536,463,0.00012522344816414684
commit,65536,479,0.00012580523825678498
commit,65536,495,0.00012636667525252524
commit,65536,511,0.00012691054036203522
commit,65536,527,0.00012746528723908918
commit,65536,543,0.00012798994682320443
commit,65536,559,0.00012852797048300534
commit,65536,575,0.00012904241434782607
commit,65536,591,0.0001295711529187817
commit,65536,607,0.0001300872506177924
commit,65536,623,0.00013060989365971107
commit,65536,639,0.00013112957042253523
commit,65536,655,0.00013161290477099234
commit,65536,671,0.00013212489288375558
commit,65536,687,0.0001326052152474527
commit,65536,703,0.00013303483445945949
commit,65536,719,0.00013348919367176632
commit,65536,735,0.00013394178486394556
commit,65536,751,0.00013439628894806925
commit,65536,767,0.0001347988011734029
commit,65536,783,0.0009212815507662835
commit,65536,799,0.0010836248643617023
commit,65536,815,0.0010652271329754603
commit,65536,831,0.001047548165312876
commit,65536,847,0.0010305558794273908
commit,65536,863,0.001014205859212051
commit,65536,879,0.0009984630954209329
commit,65536,895,0.0009832932135474858
commit,65536,911,0.0009686583150384194
commit,65536,927,0.0009545445413969795
commit,65536,943,0.0009409088221102864
commit,65536,959,0.0009277360367570387
commit,65536,975,0.0009150110666666667
commit,65536,991,0.0009026897373864783
commit,65536,1007,0.0008907708766137042
commit,65536,1023,0.0008792355131964809
commit,65536,1039,0.0008680619313041387
commit,65536,1055,0.0008572305099526068
commit,65536,1071,0.0008467179132819795
commit,65536,1087,0.0008365260159843606
commit,65536,1103,0.0008266331704442429
commit,65536,1119,0.0008170223143431634
commit,65536,1135,0.00080769072907489
commit,65536,1151,0.0007986337295829713
commit,65536,1167,0.0007898249417309341
commit,65536,1183,0.0007812666595519865
commit,65536,1199,0.0007729290577564639
commit,65536,1215,0.0007648164839506174
commit,65536,1231,0.0007569175799147035
commit,65536,1247,0.0007492264399558941
commit,65536,1263,0.0007417378965756136
commit,65536,1279,0.0007344263494917904
commit,65536,1295,0.001908641839864865
commit,65536,1311,0.0024185213507818457
commit,65536,1327,0.0023922722324792763
commit,65536,1343,0.002366654049329859
commit,65536,1359,0.0023416487169793964
commit,65536,1375,0.0023172343781818175
commit,65536,1391,0.002293382611071172
commit,65536,1407,0.0022700877358742
commit,65536,1423,0.002247318920414617
commit,65536,1439,0.0022250571542738015
commit,65536,1455,0.002203296203436426
commit,65536,1471,0.002182013401002719
commit,65536,1487,0.0021611909182918626
commit,65536,1503,0.0021408159402860946
commit,65536,1519,0.002120873160796577
commit,65536,1535,0.002101351278013029
commit,65536,1551,0.002082232745728562
commit,65536,1567,0.0020635138576100827
commit,65536,1583,0.0020451712491313958
commit,65536,1599,0.0020272054996091308
commit,65536,1615,0.0020095969373065013
commit,65536,1631,0.0019923318998313917
commit,65536,1647,0.0019754047688221006
commit,65536,1663,0.0019588017680396874
commit,65536,1679,0.0019425258750744492
commit,65536,1695,0.0019265527249262534
commit,65536,1711,0.0019108880813120978
commit,65536,1727,0.0018955063694267513
commit,65536,1743,0.0018804129289300058
commit,65536,1759,0.0018655906570494598
commit,65536,1775,0.0018510379859859156
commit,65536,1791,0.001836751944095477
commit,65536,1807,0.0018227212648035417
commit,65536,1823,0.0018089405304443223
commit,65536,1839,0.0017953923476073952
commit,65536,1855,0.0017820792690700807
commit,65536,1871,0.001768991299171566
commit,65536,1887,0.0017561304413089558
commit,65536,1903,0.0017434926323568053
commit,65536,1919,0.001731069377084419
commit,65536,1935,0.0017188564071059429
commit,65536,1951,0.001706837643644285
commit,65536,1967,0.0016950220085155058
commit,65536,1983,0.001683392220940494
commit,65536,1999,0.0016719478778139069
commit,65536,2015,0.0016606861715260546
commit,65536,2031,0.0016496065361275235
commit,65536,2047,0.0016387040065339521
commit,65536,2063,0.0016279719224430442
commit,65536,2079,0.001617404001262626
commit,65536,2095,0.0016069926454653934
commit,65536,2111,0.0015967447557437232
commit,65536,2127,0.001586661145745181
commit,65536,2143,0.0015767275731451238
commit,65536,2159,0.0015669382553844373
commit,65536,2175,0.001557299094770115
commit,65536,2191,0.0015477982074965767
commit,65536,2207,0.0015384384366787494
commit,65536,2223,0.001529210891812865
commit,65536,2239,0.0015201170214939707
commit,65536,2255,0.0015111543461751665
commit,65536,2271,0.0015435712834654337
commit,65536,2287,0.0015345696925010933
commit,65536,2303,0.001525694167118975
commit,65536,2319,0.0015573451971755067
commit,65536,2335,0.0015886172608137045
commit,65536,2351,0.0016991734764461933
commit,65536,2367,0.0018478833289501473
commit,65536,2383,0.0020732124096726813
commit,65536,2399,0.0023346485711754896
commit,65536,2415,0.002476189711231884
commit,65536,2431,0.002538733715086384
commit,65536,2447,0.002599000460563956
commit,65536,2463,0.002877700871345919
commit,65536,2479,0.002860799111183945
commit,65536,2495,0.002844116579008016
commit,65536,2511,0.002827644196535245
commit,65536,2527,0.0028113901418678274
commit,65536,2543,0.0028322234377703504
commit,65536,2559,0.002816151586313013
commit,65536,2575,0.0028002816219417476
commit,65536,2591,0.002784613906889232
commit,65536,2607,0.002769141132623705
commit,65536,2623,0.002753857934759817
commit,65536,2639,0.002738761333885941
commit,65536,2655,0.002723849939030132
commit,65536,2671,0.002709116395825534
commit,65536,2687,0.002694562981484928
commit,65536,2703,0.0026801799124583797
commit,65536,2719,0.0026659694079624856
commit,65536,2735,0.002651927232038391
commit,65536,2751,0.0026380509791893852
commit,65536,2767,0.0026243363691272137
commit,65536,2783,0.00261077885892023
commit,65536,2799,0.00259737427058771
commit,65536,2815,0.0025841278357904085
commit,65536,2831,0.0025710330555015898
commit,65536,2847,0.0025580861750087816
commit,65536,2863,0.0025452846956863433
commit,65536,2879,0.0025326246338138246
commit,65536,2895,0.0025201074888601036
commit,65536,2911,0.0025077281484455517
commit,65536,2927,0.0024954833894345746
commit,65536,2943,0.0024833751485728852
commit,65536,2959,0.0024713986099611355
commit,65536,2975,0.00245955250777311
commit,65536,2991,0.0024478335995904376
commit,65536,3007,0.0024362378864732294
commit,65536,3023,0.0024247643427059208
commit,65536,3039,0.0024134127633678843
commit,65536,3055,0.002402180014320786
commit,65536,3071,0.002391065932961576
commit,65536,3087,0.00238006981207483
commit,65536,3103,0.0023691850511601675
commit,65536,3119,0.002358413831997435
commit,65536,3135,0.0023477514303827753
commit,65536,3151,0.002337200038955887
commit,65536,3167,0.002326754375592043
commit,65536,3183,0.0023164194703895694
commit,65536,3199,0.002306185097686777
commit,65536,3215,0.0022960534197511667
commit,65536,3231,0.00228602453907459
commit,65536,3247,0.0022760919503772713
commit,65536,3263,0.0022662578926218205
commit,65536,3279,0.002256517868671851
commit,65536,3295,0.0022468738268588764
commit,65536,3311,0.0022373241569767443
commit,65536,3327,0.002227868055643222
commit,65536,3343,0.002231961551562968
commit,65536,3359,0.002222615718145281
commit,65536,3375,0.0022133616411111113
commit,65536,3391,0.002204195140371572
commit,65536,3407,0.0021951169685940713
commit,65536,3423,0.0021992703607946243
commit,65536,3439,0.0023735295865804015
commit,65536,3455,0.0023637914752170767
commit,65536,3471,0.00235414278215932
commit,65536,3487,0.002344583250896186
commit,65536,3503,0.0023351161818084497
commit,65536,3519,0.0023257368123046317
commit,65536,3535,0.002316435879066478
commit,65536,3551,0.0023072201831526333
commit,65536,3567,0.002298094007779647
commit,65536,3583,0.0022890449765908456
commit,65536,3599,0.0022800766058627396
commit,65536,3615,0.0022711897138658365
commit,65536,3631,0.002262380491221427
commit,65536,3647,0.0022536522105497674
commit,65536,3663,0.0022449983445263447
commit,65536,3679,0.0022364236340717586
commit,65536,3695,0.002227923044722598
commit,65536,3711,0.0022194962862772836
commit,65536,3727,0.002211137611517306
commit,65536,3743,0.0022028511885853587
commit,65536,3759,0.0021946403929569034
commit,65536,3775,0.0021865005491390724
commit,65536,3791,0.0021784296878791876
commit,65536,3807,0.0021704269955017076
commit,65536,3823,0.002162490137947947
commit,65536,3839,0.0021546198406811666
commit,65536,3855,0.002146814983203632
commit,65536,3871,0.002139079100910618
commit,65536,3887,0.0021314050419989706
commit,65536,3903,0.002123793291122214
commit,65536,3919,0.0021162457409415665
commit,65536,3935,0.002108760338691233
commit,65536,3951,0.002101331348614275
commit,65536,3967,0.002093966857070834
commit,65536,3983,0.0020866582821051968
commit,65536,3999,0.0020794099272943233
commit,65536,4015,0.0020722222169676217
commit,65536,4031,0.0020650899279025057
commit,65536,4047,0.002058014825704225
commit,65536,4063,0.0020509954829559434
commit,65536,4079,0.0020440343359279236
commit,65536,4095,0.002037127050732601
commit,65536,4111,0.0020302709637861835
commit,65536,4127,0.002023471332293434
commit,65536,4143,0.0020167221770154473
commit,65536,4159,0.0020100273803197884
commit,65536,4175,0.0020033854623952097
commit,65536,4191,0.001996795562664042
commit,65536,4207,0.001990253811148086
commit,65536,4223,0.0019837609808785227
commit,65536,4239,0.0019773186503892434
commit,65536,4255,0.0019709260152467687
commit,65536,4271,0.0019645817473366895
commit,65536,4287,0.001958283540558666
commit,65536,4303,0.001962495388130374
commit,65536,4319,0.001956251988770549
commit,65536,4335,0.0019500584995386387
commit,65536,4351,0.0019869228688807173
commit,65536,4367,0.0019806670004579806
commit,65536,4383,0.0019744513447980836
commit,65536,4399,0.0020202524272277794
commit,65536,4415,0.0021574709272650055
commit,65536,4431,0.0022140669134506886
commit,65536,4447,0.0022281866336013043
commit,65536,4463,0.002242177971067668
commit,65536,4479,0.002256076342208082
commit,65536,4495,0.002269874126028921
commit,65536,4511,0.002325083716360009
