bench,BLOCK_SIZE,n,t
commit,16384,2207,0.0022289990702877207
commit,16384,2223,0.0022558741829734595
commit,16384,2239,0.0022676684912907546
commit,16384,2255,0.002263904786308204
commit,16384,2271,0.002249861672391017
commit,16384,2287,0.0022462741711303013
commit,16384,2303,0.002252945331741207
commit,16384,2319,0.002249401322498922
commit,16384,2335,0.002245904046520343
commit,16384,2351,0.002242461457943428
commit,16384,2367,0.0022438312600866076
commit,16384,2383,0.0022597636723667644
commit,16384,2399,0.0022704269527928306
commit,16384,2415,0.002285618227432712
commit,16384,2431,0.0023098885367647056
commit,16384,2447,0.002373307593635063
commit,16384,2463,0.0023882943082622816
commit,16384,2479,0.00241257198215006
commit,16384,2495,0.0024553362576653307
commit,16384,2511,0.0024508604653026684
commit,16384,2527,0.0024742890207261575
commit,16384,2543,0.0025343645639500593
commit,16384,2559,0.0025563003367526376
commit,16384,2575,0.002573933307281554
commit,16384,2591,0.0026131181134697026
commit,16384,2607,0.002665843812140392
commit,16384,2623,0.0026957273711875713
commit,16384,2639,0.0027077876246210685
commit,16384,2655,0.002737379304048964
commit,16384,2671,0.0027578561083863723
commit,16384,2687,0.0027693548776516566
commit,16384,2703,0.002798072706021088
commit,16384,2719,0.002787456163847003
commit,16384,2735,0.0027982446416819017
commit,16384,2751,0.0028382804392493638
commit,16384,2767,0.002869698839040477
commit,16384,2783,0.0028670114233291413
commit,16384,2799,0.0028686923708467304
commit,16384,2815,0.00285400068357016
commit,16384,2831,0.0028560535748852
commit,16384,2847,0.002849833941122234
commit,16384,2863,0.002851906836011177
commit,16384,2879,0.0028376406668113923
commit,16384,2895,0.0028556557414939547
commit,16384,2911,0.0028815240816300242
commit,16384,2927,0.002910670184873591
commit,16384,2943,0.0029120322380224257
commit,16384,2959,0.002909267360763772
commit,16384,2975,0.0029106296972268905
commit,16384,2991,0.0029044158869107324
commit,16384,3007,0.00289827154169438
commit,16384,3023,0.00288442590717003
commit,16384,3039,0.002886170575806186
commit,16384,3055,0.0028802185011047457
commit,16384,3071,0.0028816949115923153
commit,16384,3087,0.0028792076024862327
commit,16384,3103,0.00287674129189494
commit,16384,3119,0.002874296493948381
commit,16384,3135,0.0028718796696969692
commit,16384,3151,0.0028659005207473816
commit,16384,3167,0.002852845443953268
commit,16384,3183,0.002847294475848256
commit,16384,3199,0.0028417984905048455
commit,16384,3215,0.002829061985769829
commit,16384,3231,0.0028237166433379758
commit,16384,3247,0.0028181538148290726
commit,16384,3263,0.002812646680202268
commit,16384,3279,0.0028175294778133575
commit,16384,3295,0.0028120797773141127
commit,16384,3311,0.002810095264195107
commit,16384,3327,0.0028047345321611057
commit,16384,3343,0.0027996812397921025
commit,16384,3359,0.002787694542758261
commit,16384,3375,0.0027758235614814817
commit,16384,3391,0.002764064776098496
commit,16384,3407,0.0027524172679776926
commit,16384,3423,0.002747476939344143
commit,16384,3439,0.0027425844796815937
commit,16384,3455,0.0027442768143632417
commit,16384,3471,0.002739442460422069
commit,16384,3487,0.0027411352561299116
commit,16384,3503,0.0027363635794675992
commit,16384,3519,0.002725213994067917
commit,16384,3535,0.0027141627614922213
commit,16384,3551,0.002703213458180794
commit,16384,3567,0.0026923632376647045
commit,16384,3583,0.0026816065837287194
commit,16384,3599,0.002677226341344818
commit,16384,3615,0.002669762737551867
commit,16384,3631,0.0026748073765147343
commit,16384,3647,0.002670516552508912
commit,16384,3663,0.002669345217308217
commit,16384,3679,0.002668190551100842
commit,16384,3695,0.0026642172887347765
commit,16384,3711,0.0026539586340272167
commit,16384,3727,0.0026437860329688754
commit,16384,3743,0.0026337043309845047
commit,16384,3759,0.00262371012613062
commit,16384,3775,0.0026197896696688746
commit,16384,3791,0.00261292364049723
commit,16384,3807,0.0026179860009521933
commit,16384,3823,0.00261413815030735
commit,16384,3839,0.0026132662214443866
commit,16384,3855,0.0026123999647859925
commit,16384,3871,0.0026027873269504004
commit,16384,3887,0.0025932525386223306
commit,16384,3903,0.0025837935863118116
commit,16384,3919,0.0025744180594220465
commit,16384,3935,0.002567991443487929
commit,16384,3951,0.002561611394931663
commit,16384,3967,0.0025552875920090753
commit,16384,3983,0.0025546847449786593
commit,16384,3999,0.0025569135443860966
commit,16384,4015,0.002556311632160648
commit,16384,4031,0.002555714643760854
commit,16384,4047,0.0025467473234185817
commit,16384,4063,0.002537846076944376
commit,16384,4079,0.002529017738324344
commit,16384,4095,0.002528749534798535
commit,16384,4111,0.0025200252224519583
commit,16384,4127,0.0025141094273685486
commit,16384,4143,0.0025139058767499403
commit,16384,4159,0.002513493987737437
commit,16384,4175,0.002513086077814371
commit,16384,4191,0.0025153831585242184
commit,16384,4207,0.0025149727099774187
commit,16384,4223,0.002506541390510301
commit,16384,4239,0.0025008377503833454
commit,16384,4255,0.0024925231288190366
commit,16384,4271,0.002484271090201358
commit,16384,4287,0.002481549171361092
