BLOCK_SIZE,n,t
524288,1,5.0704e-05
524288,2,5.3868e-05
524288,3,5.7032e-05
524288,4,5.8834e-05
524288,5,6.18136e-05
524288,6,6.353633333333333e-05
524288,7,6.511857142857144e-05
524288,8,6.7404e-05
524288,9,6.820488888888889e-05
524288,10,6.97246e-05
524288,11,7.0968e-05
524288,12,7.172566666666666e-05
524288,13,7.271169230769231e-05
524288,14,7.391457142857144e-05
524288,15,7.47112e-05
524288,16,7.583125e-05
524288,17,7.679364705882352e-05
524288,18,7.716077777777777e-05
524288,19,7.792873684210527e-05
524288,20,7.86199e-05
524288,21,7.920333333333333e-05
524288,22,7.960181818181818e-05
524288,23,8.03095652173913e-05
524288,24,8.102425e-05
524288,25,8.153424e-05
524288,26,8.194415384615385e-05
524288,27,8.263296296296295e-05
524288,28,8.294292857142856e-05
524288,29,8.333158620689655e-05
524288,30,8.393459999999999e-05
524288,31,8.448451612903227e-05
524288,32,8.47885625e-05
524288,33,8.475987878787879e-05
524288,34,8.497847058823529e-05
524288,35,8.54934857142857e-05
524288,36,8.572844444444444e-05
524288,37,8.59388108108108e-05
524288,38,8.614968421052631e-05
524288,39,8.651871794871796e-05
524288,40,8.68803e-05
524288,41,8.728429268292683e-05
524288,42,8.762090476190475e-05
524288,43,8.78906976744186e-05
524288,44,8.821418181818181e-05
524288,45,8.857217777777777e-05
524288,46,8.883239130434783e-05
524288,47,8.909089361702127e-05
524288,48,8.940825e-05
524288,49,8.968036734693878e-05
524288,50,9.005579999999999e-05
524288,51,9.028380392156863e-05
524288,52,9.06078076923077e-05
524288,53,9.099924528301887e-05
524288,54,9.118896296296296e-05
524288,55,9.135101818181818e-05
524288,56,9.171607142857143e-05
524288,57,9.204828070175439e-05
524288,58,9.240389655172413e-05
524288,59,9.272508474576271e-05
524288,60,9.300186666666667e-05
524288,61,9.329550819672131e-05
524288,62,9.34265806451613e-05
524288,63,9.367904761904762e-05
524288,64,9.398959375e-05
524288,65,9.435135384615384e-05
524288,66,9.462230303030303e-05
524288,67,9.488516417910447e-05
524288,68,9.508205882352942e-05
524288,69,9.534339130434784e-05
524288,70,9.558468571428571e-05
524288,71,9.581918309859154e-05
524288,72,9.605938888888889e-05
524288,73,9.628698630136986e-05
524288,74,9.650843243243244e-05
524288,75,9.670637333333334e-05
524288,76,9.676607894736842e-05
524288,77,9.691784415584415e-05
524288,78,9.702623076923077e-05
524288,79,9.731886075949368e-05
524288,80,9.755467500000001e-05
524288,81,9.77196049382716e-05
524288,82,9.780014634146342e-05
524288,83,9.786814457831325e-05
524288,84,9.803916666666666e-05
524288,85,9.809757647058823e-05
524288,86,9.824660465116279e-05
524288,87,9.850335632183907e-05
524288,88,9.875427272727273e-05
524288,89,9.89156179775281e-05
524288,90,9.903426666666667e-05
524288,91,9.933094505494505e-05
524288,92,9.945206521739131e-05
524288,93,9.956584946236559e-05
524288,94,9.980348936170213e-05
524288,95,9.992507368421052e-05
524288,96,0.00010014027083333333
524288,97,0.00010024680412371135
524288,98,0.00010044085714285713
524288,99,0.00010053775757575757
524288,100,0.00010065472000000001
524288,101,0.00010073887128712872
524288,102,0.00010092049019607843
524288,103,0.00010093644660194175
524288,104,0.00010119296153846153
524288,105,0.00010147392380952381
524288,106,0.00010157128301886792
524288,107,0.0001017448598130841
524288,108,0.0001018379074074074
524288,109,0.0001020703486238532
524288,110,0.00010223865454545455
524288,111,0.000102396
524288,112,0.00010264080357142858
524288,113,0.0001027684424778761
524288,114,0.000102917
524288,115,0.00010307445217391304
524288,116,0.000103286
524288,117,0.00010336247863247864
524288,118,0.00010341155932203391
524288,119,0.0001035484705882353
524288,120,0.00010377101666666667
524288,121,0.00010391360330578512
524288,122,0.00010414032786885246
524288,123,0.00010435621138211381
524288,124,0.00010442683870967743
524288,125,0.00010454201600000001
524288,126,0.00010480187301587301
524288,127,0.0001047911811023622
524288,128,0.000104979796875
524288,129,0.00010509052713178295
524288,130,0.00010519278461538462
524288,131,0.0001053639389312977
524288,132,0.00010552583333333333
524288,133,0.00010563574436090226
524288,134,0.00010567185074626865
524288,135,0.00010577253333333334
524288,136,0.00010588467647058824
524288,137,0.00010604970802919708
524288,138,0.00010619640579710146
524288,139,0.0001062398417266187
524288,140,0.00010640508571428571
524288,141,0.00010647882269503546
524288,142,0.00010662271830985915
524288,143,0.00010673265734265734
524288,144,0.00010682579166666666
524288,145,0.00010696612413793103
524288,146,0.00010695104109589042
524288,147,0.00010702881632653062
524288,148,0.00010712040540540542
524288,149,0.00010726975838926174
524288,150,0.00010735852
524288,151,0.00010746060927152318
524288,152,0.00010760767105263158
524288,153,0.00010774993464052287
524288,154,0.00010778190909090908
524288,155,0.00010792972903225807
524288,156,0.0001079573205128205
524288,157,0.00010803214012738853
524288,158,0.00010810879746835443
524288,159,0.00010823147169811321
524288,160,0.00010824273749999999
524288,161,0.00010835485714285714
524288,162,0.00010843306172839506
524288,163,0.00010850760736196318
524288,164,0.00010857051219512195
524288,165,0.0001086433212121212
524288,166,0.00010870730120481928
524288,167,0.00010872578443113772
524288,168,0.0001088042261904762
524288,169,0.00010887913609467455
524288,170,0.00010894281176470588
524288,171,0.0001090186081871345
524288,172,0.0001090884069767442
524288,173,0.00010910913294797689
524288,174,0.00010922812643678161
524288,175,0.00010934575999999999
524288,176,0.00010940806818181818
524288,177,0.0001095084406779661
524288,178,0.00010956819101123595
524288,179,0.00010963218994413408
524288,180,0.0001097052
524288,181,0.00010977259668508287
524288,182,0.0001099285934065934
524288,183,0.00010998201092896175
524288,184,0.00010997033695652175
524288,185,0.00011012511351351352
524288,186,0.00011013172043010752
524288,187,0.00011023462032085562
524288,188,0.00011028967021276596
524288,189,0.00011039530158730159
524288,190,0.00011046282105263158
524288,191,0.00011055031413612566
524288,192,0.00011064147916666666
524288,193,0.00011074081865284975
524288,194,0.00011079836082474227
524288,195,0.00011089362051282053
524288,196,0.0001109430612244898
524288,197,0.0001110366192893401
524288,198,0.00011108790909090908
524288,199,0.00011116653266331657
524288,200,0.00011122022000000001
524288,201,0.00011126023880597014
524288,202,0.00011134991089108911
524288,203,0.00011139539901477833
524288,204,0.00011148137254901961
524288,205,0.00011153006829268292
524288,206,0.00011157401941747572
524288,207,0.00011166000966183576
524288,208,0.00011171978846153846
524288,209,0.00011180215311004785
524288,210,0.00011183140000000001
524288,211,0.00011186245497630332
524288,212,0.00011190982075471697
524288,213,0.00011199800938967137
524288,214,0.00011208331775700935
524288,215,0.00011216578604651162
524288,216,0.00011219864814814815
524288,217,0.00011232033179723503
524288,218,0.00011239855963302753
524288,219,0.00011243995433789954
524288,220,0.00011250892727272727
524288,221,0.00011262501357466064
524288,222,0.00011269451351351352
524288,223,0.00011277325560538117
524288,224,0.00011287875
524288,225,0.00011295206222222223
524288,226,0.00011298777876106194
524288,227,0.00011298907488986785
524288,228,0.00011309949122807018
524288,229,0.00011317248034934498
524288,230,0.00011327922608695651
524288,231,0.00011327470129870131
524288,232,0.00011338008620689655
524288,233,0.00011340722746781117
524288,234,0.00011351038461538461
524288,235,0.00011353486808510639
524288,236,0.00011352935593220339
524288,237,0.00011363811814345991
524288,238,0.00011366175630252101
524288,239,0.00011372749790794978
524288,240,0.000113794525
524288,241,0.00011386829875518672
524288,242,0.00011398068595041321
524288,243,0.00011404041152263375
524288,244,0.00011410252459016394
524288,245,0.00011412718367346938
524288,246,0.00011422131707317073
524288,247,0.00011432465587044534
524288,248,0.00011441723387096774
524288,249,0.00011448718875502008
524288,250,0.00011455130400000001
524288,251,0.00011457462948207172
524288,252,0.00011463892857142857
524288,253,0.00011466242687747035
524288,254,0.00011475322047244094
524288,255,0.00011482469019607843
524288,256,0.000114919296875
524288,257,0.00011502307392996108
524288,258,0.0001150633488372093
524288,259,0.00011511791505791506
524288,260,0.00011517613076923077
524288,261,0.00011525577777777778
524288,262,0.00011530630534351144
524288,263,0.0001153992319391635
524288,264,0.00011548712878787879
524288,265,0.00011553289056603775
524288,266,0.00011559583458646616
524288,267,0.00011561318352059925
524288,268,0.00011562942537313434
524288,269,0.00011568215613382899
524288,270,0.0001157738814814815
524288,271,0.00011586330627306272
524288,272,0.00011591975735294118
524288,273,0.00011597483516483517
524288,274,0.00011606736496350364
524288,275,0.00011615666909090908
524288,276,0.00011626123188405798
524288,277,0.00011631269314079421
524288,278,0.00011639951079136691
524288,279,0.00011645010752688171
524288,280,0.00011656784285714287
524288,281,0.00011661997864768683
524288,282,0.00011667237588652481
524288,283,0.00011669271378091873
524288,284,0.00011674138732394367
524288,285,0.00011683074385964912
524288,286,0.0001168785944055944
524288,287,0.00011695827177700349
524288,288,0.00011700778472222223
524288,289,0.00011703567474048444
524288,290,0.00011711853793103447
524288,291,0.0001171902474226804
524288,292,0.0001172729109589041
524288,293,0.00011732290102389079
524288,294,0.00011739617687074831
524288,295,0.00011747641355932203
524288,296,0.0001175614527027027
524288,297,0.00011760062626262626
524288,298,0.0001176410134228188
524288,299,0.00011772405351170569
524288,300,0.00011776816
524288,301,0.00011784876411960133
524288,302,0.00011789011920529801
524288,303,0.00011793178877887789
524288,304,0.0001179587105263158
524288,305,0.00011803821639344262
524288,306,0.0001180922091503268
524288,307,0.00011814298371335506
524288,308,0.00011826734415584416
524288,309,0.00011833485436893204
524288,310,0.00011835231612903226
524288,311,0.00011839651446945338
524288,312,0.00011849395512820513
524288,313,0.00011854638977635784
524288,314,0.00011858450955414012
524288,315,0.00011864387301587302
524288,316,0.00011870229746835442
524288,317,0.00011876451735015774
524288,318,0.00011882219496855346
524288,319,0.00011888364890282131
524288,320,0.00011897713124999999
524288,321,0.0001190596199376947
524288,322,0.0001190987453416149
524288,323,0.000119188520123839
524288,324,0.0001192270061728395
524288,325,0.00011926254769230768
524288,326,0.00011930272392638038
524288,327,0.00011934319877675843
524288,328,0.0001194021768292683
524288,329,0.00011949286322188449
524288,330,0.00011960376363636364
524288,331,0.00011966328700906344
524288,332,0.00011971636144578314
524288,333,0.00011974879279279279
524288,334,0.00011978708383233533
524288,335,0.00011987499701492538
524288,336,0.00011992288095238094
524288,337,0.00011996031454005935
524288,338,0.00012000090532544378
524288,339,0.0001200824837758112
524288,340,0.00012013125882352941
524288,341,0.00012017486217008797
524288,342,0.00012020509941520468
524288,343,0.00012025898542274052
524288,344,0.00012033990697674418
524288,345,0.00012041270724637682
524288,346,0.00012044647976878612
524288,347,0.00012055224783861672
524288,348,0.0001205945172413793
524288,349,0.00012067406876790831
524288,350,0.00012068611428571429
524288,351,0.00012070785185185184
524288,352,0.00012078890340909091
524288,353,0.00012081969405099151
524288,354,0.00012088979096045198
524288,355,0.00012096023098591549
524288,356,0.00012098954494382022
524288,357,0.00012101376470588236
524288,358,0.00012111273743016759
524288,359,0.00012114015598885793
524288,360,0.0001211918388888889
524288,361,0.00012124518005540165
524288,362,0.00012129944198895029
524288,363,0.00012135655096418733
524288,364,0.00012136988461538462
524288,365,0.00012141612602739726
524288,366,0.00012145083606557377
