bench,BLOCK_SIZE,n,t
commit,262144,64,9.4581962890625e-05
commit,262144,65,9.480998461538459e-05
commit,262144,66,9.506623674242426e-05
commit,262144,67,9.522807462686567e-05
commit,262144,68,9.54184411764706e-05
commit,262144,69,9.559931340579711e-05
commit,262144,70,9.580351071428571e-05
commit,262144,71,9.602191373239435e-05
commit,262144,72,9.623630555555555e-05
commit,262144,73,9.644768493150685e-05
commit,262144,74,9.665408614864865e-05
commit,262144,75,9.687184166666667e-05
commit,262144,76,9.705082565789472e-05
commit,262144,77,9.724421753246752e-05
commit,262144,78,9.741398076923077e-05
commit,262144,79,9.758882120253164e-05
commit,262144,80,9.778368125e-05
commit,262144,81,9.796490277777777e-05
commit,262144,82,9.817053048780488e-05
commit,262144,83,9.832009789156625e-05
commit,262144,84,9.84883988095238e-05
commit,262144,85,9.865669117647058e-05
commit,262144,86,9.883179796511627e-05
commit,262144,87,9.901513936781609e-05
commit,262144,88,9.917907528409091e-05
commit,262144,89,9.9333904494382e-05
commit,262144,90,9.951019722222222e-05
commit,262144,91,9.968768131868133e-05
commit,262144,92,9.986524320652176e-05
commit,262144,93,0.0001000373252688172
commit,262144,94,0.0001002161595744681
commit,262144,95,0.00010039729473684209
commit,262144,96,0.00010056647135416666
commit,262144,97,0.00010068843685567011
commit,262144,98,0.00010087994770408163
commit,262144,99,0.00010102847348484849
commit,262144,100,0.00010120188374999999
commit,262144,101,0.0001013472698019802
commit,262144,102,0.00010150865931372549
commit,262144,103,0.00010164231917475729
commit,262144,104,0.00010179275600961539
commit,262144,105,0.00010196334523809525
commit,262144,106,0.0001020952087264151
commit,262144,107,0.00010224745794392524
commit,262144,108,0.00010238019675925927
commit,262144,109,0.00010254694036697247
commit,262144,110,0.00010268563295454545
commit,262144,111,0.00010279178265765765
commit,262144,112,0.00010296151674107145
commit,262144,113,0.00010308035951327433
commit,262144,114,0.00010322449780701754
commit,262144,115,0.00010336278152173912
commit,262144,116,0.00010353319396551724
commit,262144,117,0.00010365084401709405
commit,262144,118,0.00010381039406779662
commit,262144,119,0.00010393333403361344
commit,262144,120,0.00010406726666666666
commit,262144,121,0.00010421579338842977
commit,262144,122,0.00010434869262295084
commit,262144,123,0.00010447437906504066
commit,262144,124,0.00010459343346774193
commit,262144,125,0.000104710358
commit,262144,126,0.00010485791170634921
commit,262144,127,0.00010494604035433071
commit,262144,128,0.00010506047753906249
commit,262144,129,0.00010516291763565891
commit,262144,130,0.00010529631538461539
commit,262144,131,0.00010543145515267176
commit,262144,132,0.00010556766761363637
commit,262144,133,0.00010569758270676693
commit,262144,134,0.00010580169309701495
commit,262144,135,0.00010592489444444445
commit,262144,136,0.00010605577849264706
commit,262144,137,0.00010619036313868613
commit,262144,138,0.00010631344112318842
commit,262144,139,0.00010641313489208632
commit,262144,140,0.00010651376160714286
commit,262144,141,0.00010660913475177304
commit,262144,142,0.00010673295774647887
commit,262144,143,0.00010686131293706295
commit,262144,144,0.00010697300260416665
commit,262144,145,0.00010707716810344827
commit,262144,146,0.00010716493150684931
commit,262144,147,0.00010727590221088435
commit,262144,148,0.00010734046621621621
commit,262144,149,0.00010743616526845636
commit,262144,150,0.00010752710916666666
commit,262144,151,0.00010764212996688741
commit,262144,152,0.00010775184621710526
commit,262144,153,0.00010786461764705882
commit,262144,154,0.00010796789691558441
commit,262144,155,0.00010804857338709679
commit,262144,156,0.00010813121634615384
commit,262144,157,0.00010821245222929936
commit,262144,158,0.00010827667088607596
commit,262144,159,0.00010837912264150943
commit,262144,160,0.00010845505546875
commit,262144,161,0.00010854437732919255
commit,262144,162,0.00010861564043209875
commit,262144,163,0.00010868906595092026
commit,262144,164,0.0001087882195121951
commit,262144,165,0.00010886186818181818
commit,262144,166,0.00010893221536144579
commit,262144,167,0.00010899589745508984
commit,262144,168,0.00010905724702380953
commit,262144,169,0.00010913650665680473
commit,262144,170,0.00010921246544117647
commit,262144,171,0.00010929203508771931
commit,262144,172,0.000109366625
commit,262144,173,0.00010944565895953759
commit,262144,174,0.00010953113793103448
commit,262144,175,0.00010962355
commit,262144,176,0.00010970601278409092
commit,262144,177,0.00010979074011299435
commit,262144,178,0.00010986880969101123
commit,262144,179,0.00010994569972067038
commit,262144,180,0.0001100134923611111
commit,262144,181,0.00011009283218232045
commit,262144,182,0.00011017099793956045
commit,262144,183,0.00011026151639344262
commit,262144,184,0.0001103332860054348
commit,262144,185,0.00011040754324324325
commit,262144,186,0.00011048322311827957
commit,262144,187,0.00011053714705882354
commit,262144,188,0.00011060665824468087
commit,262144,189,0.000110684875
commit,262144,190,0.00011075114013157893
commit,262144,191,0.00011081924476439787
commit,262144,192,0.00011088789518229165
commit,262144,193,0.00011095188147668395
commit,262144,194,0.00011102893878865979
commit,262144,195,0.00011109081025641027
commit,262144,196,0.00011115410140306123
commit,262144,197,0.00011122260025380712
commit,262144,198,0.0001112777840909091
commit,262144,199,0.00011135132663316583
commit,262144,200,0.00011142435312499998
commit,262144,201,0.00011147853047263681
commit,262144,202,0.00011154522524752475
commit,262144,203,0.00011161572413793105
commit,262144,204,0.00011167322855392154
commit,262144,205,0.00011174866280487805
commit,262144,206,0.00011182261771844661
commit,262144,207,0.00011188067753623188
commit,262144,208,0.00011193839002403847
commit,262144,209,0.00011200911602870813
commit,262144,210,0.00011207553273809526
commit,262144,211,0.00011213436255924172
commit,262144,212,0.00011218732488207548
commit,262144,213,0.00011226916960093896
commit,262144,214,0.00011234416647196263
commit,262144,215,0.00011240755348837207
commit,262144,216,0.00011246933796296295
commit,262144,217,0.00011254723675115208
commit,262144,218,0.00011260806594036697
commit,262144,219,0.00011266432134703196
commit,262144,220,0.0001127213181818182
commit,262144,221,0.00011279338687782806
commit,262144,222,0.0001128674493243243
commit,262144,223,0.0001129263918161435
commit,262144,224,0.00011299228571428572
commit,262144,225,0.00011305862111111111
commit,262144,226,0.00011311539657079646
commit,262144,227,0.00011316753524229075
commit,262144,228,0.00011322832346491228
commit,262144,229,0.0001132921348253275
commit,262144,230,0.00011335861684782611
commit,262144,231,0.00011342523484848482
commit,262144,232,0.00011349371713362068
commit,262144,233,0.00011355119098712444
commit,262144,234,0.0001136156842948718
commit,262144,235,0.00011367752499999999
commit,262144,236,0.00011375830508474575
commit,262144,237,0.00011382458649789029
commit,262144,238,0.00011388084138655464
commit,262144,239,0.00011394005543933056
commit,262144,240,0.00011399696458333332
commit,262144,241,0.00011407321109958505
commit,262144,242,0.00011414735278925619
commit,262144,243,0.00011421631430041154
commit,262144,244,0.00011429288985655736
commit,262144,245,0.00011436502397959182
commit,262144,246,0.00011443487601626018
commit,262144,247,0.00011448714827935225
commit,262144,248,0.00011456400806451613
commit,262144,249,0.00011463038654618471
commit,262144,250,0.000114705155
commit,262144,251,0.00011477582918326693
commit,262144,252,0.00011484805257936508
commit,262144,253,0.00011491490909090908
commit,262144,254,0.00011496951230314961
commit,262144,255,0.00011502989852941178
commit,262144,256,0.000115098998046875
commit,262144,257,0.00011516742509727626
commit,262144,258,0.00011523204263565893
commit,262144,259,0.00011529018436293437
commit,262144,260,0.00011535284278846155
commit,262144,261,0.00011540897749042145
commit,262144,262,0.00011547326335877863
commit,262144,263,0.00011552602851711025
commit,262144,264,0.00011559086221590907
commit,262144,265,0.00011565717358490567
commit,262144,266,0.00011571454041353384
commit,262144,267,0.00011577569335205991
commit,262144,268,0.00011582774300373135
commit,262144,269,0.00011589392565055762
commit,262144,270,0.00011595312592592592
commit,262144,271,0.00011600716559040593
commit,262144,272,0.00011607524954044117
commit,262144,273,0.00011613041987179487
commit,262144,274,0.00011620000410583943
commit,262144,275,0.00011625391954545455
commit,262144,276,0.00011632754393115943
commit,262144,277,0.00011639159702166066
commit,262144,278,0.00011645431339928057
commit,262144,279,0.00011651262992831541
commit,262144,280,0.00011656662008928571
commit,262144,281,0.00011662554804270463
commit,262144,282,0.00011669223847517731
commit,262144,283,0.00011674506095406361
commit,262144,284,0.00011680000836267606
commit,262144,285,0.00011685557412280701
commit,262144,286,0.00011692384965034965
commit,262144,287,0.00011698743771777003
commit,262144,288,0.00011704699869791666
commit,262144,289,0.00011710405839100344
commit,262144,290,0.00011717616422413794
commit,262144,291,0.00011723140678694156
commit,262144,292,0.00011729484845890413
commit,262144,293,0.00011736560068259387
commit,262144,294,0.00011742972448979592
commit,262144,295,0.00011749989279661015
commit,262144,296,0.00011756355658783782
commit,262144,297,0.00011763356228956229
commit,262144,298,0.00011769102181208055
commit,262144,299,0.00011775674958193979
commit,262144,300,0.00011781945708333333
commit,262144,301,0.00011788490240863788
commit,262144,302,0.00011794245778145696
commit,262144,303,0.00011800068976897688
commit,262144,304,0.00011805551685855264
commit,262144,305,0.00011811169959016397
commit,262144,306,0.0001181689489379085
commit,262144,307,0.00011822927850162866
commit,262144,308,0.00011830400243506494
commit,262144,309,0.00011835754773462783
commit,262144,310,0.00011841851209677417
commit,262144,311,0.00011848319855305468
commit,262144,312,0.00011854681971153847
commit,262144,313,0.00011860752196485624
commit,262144,314,0.00011866582722929939
commit,262144,315,0.00011872520912698411
commit,262144,316,0.00011878487618670887
commit,262144,317,0.00011884966127760254
commit,262144,318,0.00011890987539308174
commit,262144,319,0.00011896447766457682
commit,262144,320,0.00011902524570312501
commit,262144,321,0.0001190815085669782
commit,262144,322,0.00011914085054347826
commit,262144,323,0.00011920783475232198
commit,262144,324,0.00011926315046296293
commit,262144,325,0.00011931526692307692
commit,262144,326,0.00011937466411042942
commit,262144,327,0.0001194321880733945
commit,262144,328,0.00011947895846036584
commit,262144,329,0.00011952202127659575
commit,262144,330,0.00011957376212121212
commit,262144,331,0.00011962927341389728
commit,262144,332,0.00011967573079819278
commit,262144,333,0.00011972433370870873
commit,262144,334,0.000119780311002994
commit,262144,335,0.0001198307567164179
commit,262144,336,0.00011989040066964286
commit,262144,337,0.00011993164577151336
commit,262144,338,0.00011997335983727812
commit,262144,339,0.00012003111651917405
commit,262144,340,0.00012007920845588234
commit,262144,341,0.00012013657331378298
commit,262144,342,0.00012018364290935673
commit,262144,343,0.00012022439978134112
commit,262144,344,0.0001202737194767442
commit,262144,345,0.00012032168659420292
commit,262144,346,0.00012038125361271675
commit,262144,347,0.00012042936095100867
commit,262144,348,0.00012047724245689657
commit,262144,349,0.00012053175967048711
commit,262144,350,0.00012058034357142856
commit,262144,351,0.00012063764814814813
commit,262144,352,0.00012067568252840908
commit,262144,353,0.00012072312110481586
commit,262144,354,0.00012077061723163842
commit,262144,355,0.00012082598556338028
commit,262144,356,0.00012087000702247189
commit,262144,357,0.00012090835084033614
commit,262144,358,0.0001209657842178771
commit,262144,359,0.00012100646204735375
commit,262144,360,0.00012105793263888888
commit,262144,361,0.00012111031890581718
commit,262144,362,0.00012115111222375689
commit,262144,363,0.00012119954924242424
commit,262144,364,0.00012124443166208792
commit,262144,365,0.00012128247534246576
commit,262144,366,0.00012132592349726776
commit,262144,367,0.00012136739884196184
commit,262144,368,0.00012141036582880435
commit,262144,369,0.00012145452845528456
commit,262144,370,0.00012150415439189191
commit,262144,371,0.00012155681502695418
commit,262144,372,0.000121598529233871
commit,262144,373,0.00012164178920911526
commit,262144,374,0.00012168430314171126
commit,262144,375,0.00012172479
commit,262144,376,0.00012176993949468086
commit,262144,377,0.00012180921153846152
commit,262144,378,0.0001218606997354497
commit,262144,379,0.00012190161378627965
commit,262144,380,0.00012194703585526317
commit,262144,381,0.00012198864468503937
commit,262144,382,0.0001220206884816754
commit,262144,383,0.00012207288936031332
commit,262144,384,0.00012211613541666667
commit,262144,385,0.00012215815681818182
commit,262144,386,0.0001221992360751295
commit,262144,387,0.00012223205426356592
commit,262144,388,0.00012227336759020618
commit,262144,389,0.00012231504595115682
commit,262144,390,0.0001223594419871795
commit,262144,391,0.00012240048945012788
commit,262144,392,0.00012244245153061227
commit,262144,393,0.00012248180916030535
commit,262144,394,0.00012252156535532994
commit,262144,395,0.00012256201044303798
commit,262144,396,0.00012259971464646468
commit,262144,397,0.00012263191152392947
commit,262144,398,0.00012267462060301505
commit,262144,399,0.00012271543515037593
commit,262144,400,0.00012274833875000003
commit,262144,401,0.00012278851932668328
commit,262144,402,0.00012283581187810946
commit,262144,403,0.00012287619013647642
commit,262144,404,0.00012292191646039603
commit,262144,405,0.00012297670709876543
commit,262144,406,0.0001230161530172414
commit,262144,407,0.00012306145423832924
commit,262144,408,0.00012310051501225489
commit,262144,409,0.00012313923441320293
commit,262144,410,0.0001231756088414634
commit,262144,411,0.00012322203132603409
commit,262144,412,0.00012326222724514562
commit,262144,413,0.00012330262802663438
commit,262144,414,0.00012333796527777777
commit,262144,415,0.0001233851379518072
commit,262144,416,0.0001234253894230769
commit,262144,417,0.0001234598860911271
commit,262144,418,0.00012350352571770332
commit,262144,419,0.0001235365710023866
commit,262144,420,0.00012357665535714287
commit,262144,421,0.00012362013450118763
commit,262144,422,0.00012366258678909954
commit,262144,423,0.00012370682742316783
commit,262144,424,0.00012375115742924527
commit,262144,425,0.00012378947647058823
commit,262144,426,0.00012382847799295775
commit,262144,427,0.00012386602546838408
commit,262144,428,0.00012390736302570095
commit,262144,429,0.00012395013199300697
commit,262144,430,0.0001239936218023256
commit,262144,431,0.00012403007917633413
commit,262144,432,0.00012406725752314815
commit,262144,433,0.00012411690184757507
commit,262144,434,0.00012415451900921662
commit,262144,435,0.00012419114281609196
commit,262144,436,0.00012423018033256878
commit,262144,437,0.00012427516304347827
commit,262144,438,0.000124304084760274
commit,262144,439,0.00012434137215261957
commit,262144,440,0.00012437399573863634
commit,262144,441,0.00012440894954648523
commit,262144,442,0.00012444961312217193
commit,262144,443,0.00012448690490970653
commit,262144,444,0.0001245253412162162
commit,262144,445,0.00012456499831460673
commit,262144,446,0.00012460732286995516
commit,262144,447,0.0001246472841163311
commit,262144,448,0.0001246845033482143
commit,262144,449,0.0001247231113585746
commit,262144,450,0.00012476242527777775
commit,262144,451,0.000124797669345898
commit,262144,452,0.00012483346155973453
commit,262144,453,0.00012487133774834435
commit,262144,454,0.00012490009058370045
commit,262144,455,0.0001249379085164835
commit,262144,456,0.0001249702217653509
commit,262144,457,0.0001250035010940919
commit,262144,458,0.00012504179339519652
commit,262144,459,0.00012508061220043573
commit,262144,460,0.00012511353994565217
commit,262144,461,0.00012515135574837314
commit,262144,462,0.0001251850833333333
commit,262144,463,0.00012522344816414684
commit,262144,464,0.00012525713335129313
commit,262144,465,0.00012529484596774193
commit,262144,466,0.00012532823739270387
commit,262144,467,0.0001253625430942184
commit,262144,468,0.00012539980128205129
commit,262144,469,0.00012543476865671646
commit,262144,470,0.00012548111303191492
commit,262144,471,0.0001255151406581741
commit,262144,472,0.0001255483387182203
commit,262144,473,0.00012558843446088797
commit,262144,474,0.00012562566033755274
commit,262144,475,0.00012565975473684209
commit,262144,476,0.00012570121113445376
commit,262144,477,0.00012573909486373168
commit,262144,478,0.00012576757060669456
commit,262144,479,0.00012580523825678498
commit,262144,480,0.00012583933723958333
commit,262144,481,0.00012587912084199585
commit,262144,482,0.00012590838900414938
commit,262144,483,0.00012594654451345756
commit,262144,484,0.0001259825333161157
commit,262144,485,0.00012602326778350518
commit,262144,486,0.00012605852211934157
commit,262144,487,0.00012608545148870638
commit,262144,488,0.00012611579533811478
commit,262144,489,0.00012615297009202454
commit,262144,490,0.00012619016020408162
commit,262144,491,0.000126226
commit,262144,492,0.00012626100330284554
commit,262144,493,0.00012629353625760647
commit,262144,494,0.000126334667257085
commit,262144,495,0.00012636667525252524
commit,262144,496,0.00012640680519153226
commit,262144,497,0.00012643670397384307
commit,262144,498,0.00012647221686746984
commit,262144,499,0.00012650785370741483
commit,262144,500,0.00012653406175
commit,262144,501,0.00012656880688622754
commit,262144,502,0.0001266099798306773
commit,262144,503,0.0001266437380715706
commit,262144,504,0.0001266885458829365
commit,262144,505,0.00012672526683168316
commit,262144,506,0.00012675598962450592
commit,262144,507,0.00012678691789940827
commit,262144,508,0.0001268179963090551
commit,262144,509,0.00012685338703339883
commit,262144,510,0.00012688966225490197
commit,262144,511,0.00012691054036203522
commit,262144,512,0.00012694508129882813
commit,262144,513,0.00012698176973684213
commit,262144,514,0.00012701664664396887
commit,262144,515,0.00012704821067961166
commit,262144,516,0.00012707379723837212
commit,262144,517,0.0001271005577852998
commit,262144,518,0.00012714165082046333
commit,262144,519,0.00012718249975915224
commit,262144,520,0.00012721347283653847
commit,262144,521,0.00012724946233205373
commit,262144,522,0.0001272894372605364
commit,262144,523,0.00012732519407265776
commit,262144,524,0.00012735646564885497
commit,262144,525,0.00012739194976190478
commit,262144,526,0.0001274340772338403
commit,262144,527,0.00012746528723908918
commit,262144,528,0.00012750210108901516
commit,262144,529,0.0001275427516540643
commit,262144,530,0.00012757477099056602
commit,262144,531,0.00012760649458568737
commit,262144,532,0.0001276387180451128
commit,262144,533,0.00012767324319887428
commit,262144,534,0.00012770091081460675
commit,262144,535,0.00012773673154205608
commit,262144,536,0.00012777058372201493
commit,262144,537,0.00012780439152700187
commit,262144,538,0.00012783451974907061
commit,262144,539,0.00012786469897959184
commit,262144,540,0.00012789783796296296
commit,262144,541,0.00012792484380776343
commit,262144,542,0.00012795808302583025
commit,262144,543,0.00012798994682320443
commit,262144,544,0.00012802430055147059
commit,262144,545,0.00012805670206422016
commit,262144,546,0.00012808600595238094
commit,262144,547,0.00012812128976234005
commit,262144,548,0.00012815835903284674
commit,262144,549,0.00012819051047358834
commit,262144,550,0.00012822295568181818
commit,262144,551,0.00012825738656987296
commit,262144,552,0.00012828821829710143
commit,262144,553,0.00012832515845388788
commit,262144,554,0.0001283576511732852
commit,262144,555,0.00012838583851351352
commit,262144,556,0.0001284191616456835
commit,262144,557,0.00012845615394973072
commit,262144,558,0.00012849118189964156
commit,262144,559,0.00012852797048300534
commit,262144,560,0.00012856532455357144
commit,262144,561,0.00012859308756684492
commit,262144,562,0.0001286319730871886
commit,262144,563,0.0001286681838365897
commit,262144,564,0.00012870007513297873
commit,262144,565,0.00012874201615044247
commit,262144,566,0.00012876816099823322
commit,262144,567,0.00012879720921516756
commit,262144,568,0.00012882690096830988
commit,262144,569,0.00012885275988576452
commit,262144,570,0.00012887897960526314
commit,262144,571,0.0001289054067425569
commit,262144,572,0.00012894121306818182
commit,262144,573,0.00012897063219895286
commit,262144,574,0.00012900363349303135
commit,262144,575,0.00012904241434782607
commit,262144,576,0.00012906832942708333
commit,262144,577,0.00012910735160311955
commit,262144,578,0.00012913976557093424
commit,262144,579,0.00012916974244386875
commit,262144,580,0.00012920539396551724
commit,262144,581,0.00012923546686746987
commit,262144,582,0.00012926467139175255
commit,262144,583,0.00012929968460548885
commit,262144,584,0.00012933429430650684
commit,262144,585,0.00012936294508547006
commit,262144,586,0.00012940626450511945
commit,262144,587,0.00012943924297274277
commit,262144,588,0.0001294697093962585
commit,262144,589,0.00012950743187606112
commit,262144,590,0.00012953735423728815
commit,262144,591,0.0001295711529187817
commit,262144,592,0.00012960417715371624
commit,262144,593,0.00012963769287521078
commit,262144,594,0.00012967080913299663
commit,262144,595,0.0001297008031512605
commit,262144,596,0.00012973752894295302
commit,262144,597,0.00012977546440536014
commit,262144,598,0.0001298008154264214
commit,262144,599,0.0001298276427378965
commit,262144,600,0.00012985585395833334
commit,262144,601,0.00012989275603161396
commit,262144,602,0.00012992485506644518
commit,262144,603,0.00012995616355721392
commit,262144,604,0.00012999254387417218
commit,262144,605,0.0001300220741735537
commit,262144,606,0.00013005317533003303
commit,262144,607,0.0001300872506177924
commit,262144,608,0.00013011609169407895
commit,262144,609,0.00013014952811986864
commit,262144,610,0.00013017982991803278
commit,262144,611,0.000130218986497545
commit,262144,612,0.00013025788991013074
commit,262144,613,0.00013029511541598693
commit,262144,614,0.00013032557247557002
commit,262144,615,0.000130357743699187
commit,262144,616,0.00013038766213474028
commit,262144,617,0.00013042209481361425
commit,262144,618,0.00013045350970873788
commit,262144,619,0.0001304889222536349
commit,262144,620,0.0001305235118951613
commit,262144,621,0.00013055104367954912
commit,262144,622,0.00013058082918006428
commit,262144,623,0.00013060989365971107
commit,262144,624,0.00013064069611378202
commit,262144,625,0.00013067164620000004
commit,262144,626,0.00013070701717252394
commit,262144,627,0.00013073770952950556
commit,262144,628,0.0001307676419187898
commit,262144,629,0.0001307995727344992
commit,262144,630,0.00013083268472222222
commit,262144,631,0.0001308625142630745
commit,262144,632,0.00013089779549050633
commit,262144,633,0.00013093580173775674
commit,262144,634,0.00013096638406940065
commit,262144,635,0.000130999630511811
commit,262144,636,0.000131030629913522
commit,262144,637,0.00013105946075353216
commit,262144,638,0.0001310975971786834
commit,262144,639,0.00013112957042253523
commit,262144,640,0.00013115693593749998
commit,262144,641,0.00013118870963338536
commit,262144,642,0.00013121487266355141
commit,262144,643,0.00013124296053654744
commit,262144,644,0.00013127170341614908
commit,262144,645,0.00013130078352713176
commit,262144,646,0.0001313332867647059
commit,262144,647,0.00013136077299072646
commit,262144,648,0.000131391125
commit,262144,649,0.00013142147342064714
commit,262144,650,0.00013145262596153846
commit,262144,651,0.00013148023175883257
commit,262144,652,0.0001315109976993865
commit,262144,653,0.00013154639739663092
commit,262144,654,0.0001315765135703364
commit,262144,655,0.00013161290477099234
commit,262144,656,0.00013165108365091464
commit,262144,657,0.00013168158770928461
commit,262144,658,0.0001317168085106383
commit,262144,659,0.00013174597059939302
commit,262144,660,0.00013177591742424244
commit,262144,661,0.00013181047900907717
commit,262144,662,0.00013184408062688822
commit,262144,663,0.00013186931240573153
commit,262144,664,0.0001318988032756024
commit,262144,665,0.00013192989116541352
commit,262144,666,0.0001319691002252252
commit,262144,667,0.000132000179910045
commit,262144,668,0.00013202749756736527
commit,262144,669,0.000132060956651719
commit,262144,670,0.00013209601436567166
commit,262144,671,0.00013212489288375558
commit,262144,672,0.0001321614017857143
commit,262144,673,0.0001321921541604755
commit,262144,674,0.00013222580656528188
commit,262144,675,0.00013225646166666668
commit,262144,676,0.00013228506749260357
commit,262144,677,0.00013231022101181685
commit,262144,678,0.00013234367846607669
commit,262144,679,0.00013237282897643593
commit,262144,680,0.00013240335827205882
commit,262144,681,0.00013243488729809105
commit,262144,682,0.00013246155315249267
commit,262144,683,0.0001324918980600293
commit,262144,684,0.00013252153764619883
commit,262144,685,0.00013254753576642336
commit,262144,686,0.0001325793044825073
commit,262144,687,0.0001326052152474527
commit,262144,688,0.00013263190534156975
commit,262144,689,0.00013266246571117562
commit,262144,690,0.00013269045307971015
commit,262144,691,0.00013271930517366135
commit,262144,692,0.00013274781936416184
commit,262144,693,0.0001327710818903319
commit,262144,694,0.0001328016640850144
commit,262144,695,0.0001328242931654676
commit,262144,696,0.00013284568875718392
commit,262144,697,0.00013287481850789097
commit,262144,698,0.00013290410780802294
commit,262144,699,0.0001329329685264664
commit,262144,700,0.0001329558442857143
commit,262144,701,0.0001329841323109843
commit,262144,702,0.00013300901442307692
commit,262144,703,0.00013303483445945949
commit,262144,704,0.00013305785600142047
commit,262144,705,0.00013308091436170212
commit,262144,706,0.00013311239004957506
commit,262144,707,0.0001331397275459689
commit,262144,708,0.00013317303919491524
commit,262144,709,0.00013320077186177712
commit,262144,710,0.00013322544841549297
commit,262144,711,0.00013325074261603373
commit,262144,712,0.00013327661323735956
commit,262144,713,0.00013330749719495094
commit,262144,714,0.00013334155584733892
commit,262144,715,0.0001333666230769231
commit,262144,716,0.00013338944099162013
commit,262144,717,0.00013342102998605302
commit,262144,718,0.0001334555304665738
commit,262144,719,0.00013348919367176632
commit,262144,720,0.00013351825347222225
commit,262144,721,0.00013354505391816921
commit,262144,722,0.00013357388694598338
commit,262144,723,0.0001336001260373444
commit,262144,724,0.00013362108770718234
commit,262144,725,0.00013365031068965518
commit,262144,726,0.0001336828281680441
commit,262144,727,0.00013371424381017883
commit,262144,728,0.0001337416038804945
commit,262144,729,0.00013377075
commit,262144,730,0.0001337997633561644
commit,262144,731,0.0001338305972982216
commit,262144,732,0.0001338589093237705
commit,262144,733,0.0001338890405866303
commit,262144,734,0.00013391446423705725
commit,262144,735,0.00013394178486394556
commit,262144,736,0.0001339774351222826
commit,262144,737,0.00013400413246268658
commit,262144,738,0.00013403371460027103
commit,262144,739,0.0001340610236806495
commit,262144,740,0.0001340899658783784
commit,262144,741,0.00013411493741565452
commit,262144,742,0.00013414947388814017
commit,262144,743,0.00013418163223418572
commit,262144,744,0.00013421054452284945
commit,262144,745,0.00013423294194630874
commit,262144,746,0.00013425863756702413
commit,262144,747,0.00013428597021419012
commit,262144,748,0.0001343132508355615
commit,262144,749,0.00013434223247663554
commit,262144,750,0.0001343659385
commit,262144,751,0.00013439628894806925
commit,262144,752,0.00013442235123005316
commit,262144,753,0.00013445395484727753
commit,262144,754,0.00013448013295755968
commit,262144,755,0.00013450366589403973
commit,262144,756,0.0001345283716931217
commit,262144,757,0.0001345491811426684
commit,262144,758,0.00013457524835092346
commit,262144,759,0.0001345997630105402
commit,262144,760,0.0001346257958881579
commit,262144,761,0.00013464729894875163
commit,262144,762,0.00013466888303805775
commit,262144,763,0.00013469370855176933
commit,262144,764,0.00013471750490837698
commit,262144,765,0.0001347460656862745
commit,262144,766,0.00013477326795039167
commit,262144,767,0.0001347988011734029
commit,262144,768,0.00013482518359375
commit,262144,769,0.0001348492537386216
commit,262144,770,0.00013487464577922078
commit,262144,771,0.00013489665126459143
commit,262144,772,0.00013492691871761658
commit,262144,773,0.00013494737904269082
commit,262144,774,0.00013497389793281652
