bench,BLOCK_SIZE,n,t
commit,131072,81,9.796490277777777e-05
commit,131072,82,9.817053048780488e-05
commit,131072,83,9.832009789156625e-05
commit,131072,84,9.84883988095238e-05
commit,131072,85,9.865669117647058e-05
commit,131072,86,9.883179796511627e-05
commit,131072,87,9.901513936781609e-05
commit,131072,88,9.917907528409091e-05
commit,131072,89,9.9333904494382e-05
commit,131072,90,9.951019722222222e-05
commit,131072,91,9.968768131868133e-05
commit,131072,92,9.986524320652176e-05
commit,131072,93,0.0001000373252688172
commit,131072,94,0.0001002161595744681
commit,131072,95,0.00010039729473684209
commit,131072,96,0.00010056647135416666
commit,131072,97,0.00010068843685567011
commit,131072,98,0.00010087994770408163
commit,131072,99,0.00010102847348484849
commit,131072,100,0.00010120188374999999
commit,131072,101,0.0001013472698019802
commit,131072,102,0.00010150865931372549
commit,131072,103,0.00010164231917475729
commit,131072,104,0.00010179275600961539
commit,131072,105,0.00010196334523809525
commit,131072,106,0.0001020952087264151
commit,131072,107,0.00010224745794392524
commit,131072,108,0.00010238019675925927
commit,131072,109,0.00010254694036697247
commit,131072,110,0.00010268563295454545
commit,131072,111,0.00010279178265765765
commit,131072,112,0.00010296151674107145
commit,131072,113,0.00010308035951327433
commit,131072,114,0.00010322449780701754
commit,131072,115,0.00010336278152173912
commit,131072,116,0.00010353319396551724
commit,131072,117,0.00010365084401709405
commit,131072,118,0.00010381039406779662
commit,131072,119,0.00010393333403361344
commit,131072,120,0.00010406726666666666
commit,131072,121,0.00010421579338842977
commit,131072,122,0.00010434869262295084
commit,131072,123,0.00010447437906504066
commit,131072,124,0.00010459343346774193
commit,131072,125,0.000104710358
commit,131072,126,0.00010485791170634921
commit,131072,127,0.00010494604035433071
commit,131072,128,0.00010506047753906249
commit,131072,129,0.00010516291763565891
commit,131072,130,0.00010529631538461539
commit,131072,131,0.00010543145515267176
commit,131072,132,0.00010556766761363637
commit,131072,133,0.00010569758270676693
commit,131072,134,0.00010580169309701495
commit,131072,135,0.00010592489444444445
commit,131072,136,0.00010605577849264706
commit,131072,137,0.00010619036313868613
commit,131072,138,0.00010631344112318842
commit,131072,139,0.00010641313489208632
commit,131072,140,0.00010651376160714286
commit,131072,141,0.00010660913475177304
commit,131072,142,0.00010673295774647887
commit,131072,143,0.00010686131293706295
commit,131072,144,0.00010697300260416665
commit,131072,145,0.00010707716810344827
commit,131072,146,0.00010716493150684931
commit,131072,147,0.00010727590221088435
commit,131072,148,0.00010734046621621621
commit,131072,149,0.00010743616526845636
commit,131072,150,0.00010752710916666666
commit,131072,151,0.00010764212996688741
commit,131072,152,0.00010775184621710526
commit,131072,153,0.00010786461764705882
commit,131072,154,0.00010796789691558441
commit,131072,155,0.00010804857338709679
commit,131072,156,0.00010813121634615384
commit,131072,157,0.00010821245222929936
commit,131072,158,0.00010827667088607596
commit,131072,159,0.00010837912264150943
commit,131072,160,0.00010845505546875
commit,131072,161,0.00010854437732919255
commit,131072,162,0.00010861564043209875
commit,131072,163,0.00010868906595092026
commit,131072,164,0.0001087882195121951
commit,131072,165,0.00010886186818181818
commit,131072,166,0.00010893221536144579
commit,131072,167,0.00010899589745508984
commit,131072,168,0.00010905724702380953
commit,131072,169,0.00010913650665680473
commit,131072,170,0.00010921246544117647
commit,131072,171,0.00010929203508771931
commit,131072,172,0.000109366625
commit,131072,173,0.00010944565895953759
commit,131072,174,0.00010953113793103448
commit,131072,175,0.00010962355
commit,131072,176,0.00010970601278409092
commit,131072,177,0.00010979074011299435
commit,131072,178,0.00010986880969101123
commit,131072,179,0.00010994569972067038
commit,131072,180,0.0001100134923611111
commit,131072,181,0.00011009283218232045
commit,131072,182,0.00011017099793956045
commit,131072,183,0.00011026151639344262
commit,131072,184,0.0001103332860054348
commit,131072,185,0.00011040754324324325
commit,131072,186,0.00011048322311827957
commit,131072,187,0.00011053714705882354
commit,131072,188,0.00011060665824468087
commit,131072,189,0.000110684875
commit,131072,190,0.00011075114013157893
commit,131072,191,0.00011081924476439787
commit,131072,192,0.00011088789518229165
commit,131072,193,0.00011095188147668395
commit,131072,194,0.00011102893878865979
commit,131072,195,0.00011109081025641027
commit,131072,196,0.00011115410140306123
commit,131072,197,0.00011122260025380712
commit,131072,198,0.0001112777840909091
commit,131072,199,0.00011135132663316583
commit,131072,200,0.00011142435312499998
commit,131072,201,0.00011147853047263681
commit,131072,202,0.00011154522524752475
commit,131072,203,0.00011161572413793105
commit,131072,204,0.00011167322855392154
commit,131072,205,0.00011174866280487805
commit,131072,206,0.00011182261771844661
commit,131072,207,0.00011188067753623188
commit,131072,208,0.00011193839002403847
commit,131072,209,0.00011200911602870813
commit,131072,210,0.00011207553273809526
commit,131072,211,0.00011213436255924172
commit,131072,212,0.00011218732488207548
commit,131072,213,0.00011226916960093896
commit,131072,214,0.00011234416647196263
commit,131072,215,0.00011240755348837207
commit,131072,216,0.00011246933796296295
commit,131072,217,0.00011254723675115208
commit,131072,218,0.00011260806594036697
commit,131072,219,0.00011266432134703196
commit,131072,220,0.0001127213181818182
commit,131072,221,0.00011279338687782806
commit,131072,222,0.0001128674493243243
commit,131072,223,0.0001129263918161435
commit,131072,224,0.00011299228571428572
commit,131072,225,0.00011305862111111111
commit,131072,226,0.00011311539657079646
commit,131072,227,0.00011316753524229075
commit,131072,228,0.00011322832346491228
commit,131072,229,0.0001132921348253275
commit,131072,230,0.00011335861684782611
commit,131072,231,0.00011342523484848482
commit,131072,232,0.00011349371713362068
commit,131072,233,0.00011355119098712444
commit,131072,234,0.0001136156842948718
commit,131072,235,0.00011367752499999999
commit,131072,236,0.00011375830508474575
commit,131072,237,0.00011382458649789029
commit,131072,238,0.00011388084138655464
commit,131072,239,0.00011394005543933056
commit,131072,240,0.00011399696458333332
commit,131072,241,0.00011407321109958505
commit,131072,242,0.00011414735278925619
commit,131072,243,0.00011421631430041154
commit,131072,244,0.00011429288985655736
commit,131072,245,0.00011436502397959182
commit,131072,246,0.00011443487601626018
commit,131072,247,0.00011448714827935225
commit,131072,248,0.00011456400806451613
commit,131072,249,0.00011463038654618471
commit,131072,250,0.000114705155
commit,131072,251,0.00011477582918326693
commit,131072,252,0.00011484805257936508
commit,131072,253,0.00011491490909090908
commit,131072,254,0.00011496951230314961
commit,131072,255,0.00011502989852941178
commit,131072,256,0.000115098998046875
commit,131072,257,0.00011516742509727626
commit,131072,258,0.00011523204263565893
commit,131072,259,0.00011529018436293437
commit,131072,260,0.00011535284278846155
commit,131072,261,0.00011540897749042145
commit,131072,262,0.00011547326335877863
commit,131072,263,0.00011552602851711025
commit,131072,264,0.00011559086221590907
commit,131072,265,0.00011565717358490567
commit,131072,266,0.00011571454041353384
commit,131072,267,0.00011577569335205991
commit,131072,268,0.00011582774300373135
commit,131072,269,0.00011589392565055762
commit,131072,270,0.00011595312592592592
commit,131072,271,0.00011600716559040593
commit,131072,272,0.00011607524954044117
commit,131072,273,0.00011613041987179487
commit,131072,274,0.00011620000410583943
commit,131072,275,0.00011625391954545455
commit,131072,276,0.00011632754393115943
commit,131072,277,0.00011639159702166066
commit,131072,278,0.00011645431339928057
commit,131072,279,0.00011651262992831541
commit,131072,280,0.00011656662008928571
commit,131072,281,0.00011662554804270463
commit,131072,282,0.00011669223847517731
commit,131072,283,0.00011674506095406361
commit,131072,284,0.00011680000836267606
commit,131072,285,0.00011685557412280701
commit,131072,286,0.00011692384965034965
commit,131072,287,0.00011698743771777003
commit,131072,288,0.00011704699869791666
commit,131072,289,0.00011710405839100344
commit,131072,290,0.00011717616422413794
commit,131072,291,0.00011723140678694156
commit,131072,292,0.00011729484845890413
commit,131072,293,0.00011736560068259387
commit,131072,294,0.00011742972448979592
commit,131072,295,0.00011749989279661015
commit,131072,296,0.00011756355658783782
commit,131072,297,0.00011763356228956229
commit,131072,298,0.00011769102181208055
commit,131072,299,0.00011775674958193979
commit,131072,300,0.00011781945708333333
commit,131072,301,0.00011788490240863788
commit,131072,302,0.00011794245778145696
commit,131072,303,0.00011800068976897688
commit,131072,304,0.00011805551685855264
commit,131072,305,0.00011811169959016397
commit,131072,306,0.0001181689489379085
commit,131072,307,0.00011822927850162866
commit,131072,308,0.00011830400243506494
commit,131072,309,0.00011835754773462783
commit,131072,310,0.00011841851209677417
commit,131072,311,0.00011848319855305468
commit,131072,312,0.00011854681971153847
commit,131072,313,0.00011860752196485624
commit,131072,314,0.00011866582722929939
commit,131072,315,0.00011872520912698411
commit,131072,316,0.00011878487618670887
commit,131072,317,0.00011884966127760254
commit,131072,318,0.00011890987539308174
commit,131072,319,0.00011896447766457682
commit,131072,320,0.00011902524570312501
commit,131072,321,0.0001190815085669782
commit,131072,322,0.00011914085054347826
commit,131072,323,0.00011920783475232198
commit,131072,324,0.00011926315046296293
commit,131072,325,0.00011931526692307692
commit,131072,326,0.00011937466411042942
commit,131072,327,0.0001194321880733945
commit,131072,328,0.00011947895846036584
commit,131072,329,0.00011952202127659575
commit,131072,330,0.00011957376212121212
commit,131072,331,0.00011962927341389728
commit,131072,332,0.00011967573079819278
commit,131072,333,0.00011972433370870873
commit,131072,334,0.000119780311002994
commit,131072,335,0.0001198307567164179
commit,131072,336,0.00011989040066964286
commit,131072,337,0.00011993164577151336
commit,131072,338,0.00011997335983727812
commit,131072,339,0.00012003111651917405
commit,131072,340,0.00012007920845588234
commit,131072,341,0.00012013657331378298
commit,131072,342,0.00012018364290935673
commit,131072,343,0.00012022439978134112
commit,131072,344,0.0001202737194767442
commit,131072,345,0.00012032168659420292
commit,131072,346,0.00012038125361271675
commit,131072,347,0.00012042936095100867
commit,131072,348,0.00012047724245689657
commit,131072,349,0.00012053175967048711
commit,131072,350,0.00012058034357142856
commit,131072,351,0.00012063764814814813
commit,131072,352,0.00012067568252840908
commit,131072,353,0.00012072312110481586
commit,131072,354,0.00012077061723163842
commit,131072,355,0.00012082598556338028
commit,131072,356,0.00012087000702247189
commit,131072,357,0.00012090835084033614
commit,131072,358,0.0001209657842178771
commit,131072,359,0.00012100646204735375
commit,131072,360,0.00012105793263888888
commit,131072,361,0.00012111031890581718
commit,131072,362,0.00012115111222375689
commit,131072,363,0.00012119954924242424
commit,131072,364,0.00012124443166208792
commit,131072,365,0.00012128247534246576
commit,131072,366,0.00012132592349726776
commit,131072,367,0.00012136739884196184
commit,131072,368,0.00012141036582880435
commit,131072,369,0.00012145452845528456
commit,131072,370,0.00012150415439189191
commit,131072,371,0.00012155681502695418
commit,131072,372,0.000121598529233871
commit,131072,373,0.00012164178920911526
commit,131072,374,0.00012168430314171126
commit,131072,375,0.00012172479
commit,131072,376,0.00012176993949468086
commit,131072,377,0.00012180921153846152
commit,131072,378,0.0001218606997354497
commit,131072,379,0.00012190161378627965
commit,131072,380,0.00012194703585526317
commit,131072,381,0.00012198864468503937
commit,131072,382,0.0001220206884816754
commit,131072,383,0.00012207288936031332
commit,131072,384,0.00012211613541666667
commit,131072,385,0.00012215815681818182
commit,131072,386,0.0001221992360751295
commit,131072,387,0.00012223205426356592
commit,131072,388,0.00012227336759020618
commit,131072,389,0.00012231504595115682
commit,131072,390,0.0001223594419871795
commit,131072,391,0.00012240048945012788
commit,131072,392,0.00012244245153061227
commit,131072,393,0.00012248180916030535
commit,131072,394,0.00012252156535532994
commit,131072,395,0.00012256201044303798
commit,131072,396,0.00012259971464646468
commit,131072,397,0.00012263191152392947
commit,131072,398,0.00012267462060301505
commit,131072,399,0.00012271543515037593
commit,131072,400,0.00012274833875000003
commit,131072,401,0.00012278851932668328
commit,131072,402,0.00012283581187810946
commit,131072,403,0.00012287619013647642
commit,131072,404,0.00012292191646039603
commit,131072,405,0.00012297670709876543
commit,131072,406,0.0001230161530172414
commit,131072,407,0.00012306145423832924
commit,131072,408,0.00012310051501225489
commit,131072,409,0.00012313923441320293
commit,131072,410,0.0001231756088414634
commit,131072,411,0.00012322203132603409
commit,131072,412,0.00012326222724514562
commit,131072,413,0.00012330262802663438
commit,131072,414,0.00012333796527777777
commit,131072,415,0.0001233851379518072
commit,131072,416,0.0001234253894230769
commit,131072,417,0.0001234598860911271
commit,131072,418,0.00012350352571770332
commit,131072,419,0.0001235365710023866
commit,131072,420,0.00012357665535714287
commit,131072,421,0.00012362013450118763
commit,131072,422,0.00012366258678909954
commit,131072,423,0.00012370682742316783
commit,131072,424,0.00012375115742924527
commit,131072,425,0.00012378947647058823
commit,131072,426,0.00012382847799295775
commit,131072,427,0.00012386602546838408
commit,131072,428,0.00012390736302570095
commit,131072,429,0.00012395013199300697
commit,131072,430,0.0001239936218023256
commit,131072,431,0.00012403007917633413
commit,131072,432,0.00012406725752314815
commit,131072,433,0.00012411690184757507
commit,131072,434,0.00012415451900921662
commit,131072,435,0.00012419114281609196
commit,131072,436,0.00012423018033256878
commit,131072,437,0.00012427516304347827
commit,131072,438,0.000124304084760274
commit,131072,439,0.00012434137215261957
commit,131072,440,0.00012437399573863634
commit,131072,441,0.00012440894954648523
commit,131072,442,0.00012444961312217193
commit,131072,443,0.00012448690490970653
commit,131072,444,0.0001245253412162162
commit,131072,445,0.00012456499831460673
commit,131072,446,0.00012460732286995516
commit,131072,447,0.0001246472841163311
commit,131072,448,0.0001246845033482143
commit,131072,449,0.0001247231113585746
commit,131072,450,0.00012476242527777775
commit,131072,451,0.000124797669345898
commit,131072,452,0.00012483346155973453
commit,131072,453,0.00012487133774834435
commit,131072,454,0.00012490009058370045
commit,131072,455,0.0001249379085164835
commit,131072,456,0.0001249702217653509
commit,131072,457,0.0001250035010940919
commit,131072,458,0.00012504179339519652
commit,131072,459,0.00012508061220043573
commit,131072,460,0.00012511353994565217
commit,131072,461,0.00012515135574837314
commit,131072,462,0.0001251850833333333
commit,131072,463,0.00012522344816414684
commit,131072,464,0.00012525713335129313
commit,131072,465,0.00012529484596774193
commit,131072,466,0.00012532823739270387
commit,131072,467,0.0001253625430942184
commit,131072,468,0.00012539980128205129
commit,131072,469,0.00012543476865671646
commit,131072,470,0.00012548111303191492
commit,131072,471,0.0001255151406581741
commit,131072,472,0.0001255483387182203
commit,131072,473,0.00012558843446088797
commit,131072,474,0.00012562566033755274
commit,131072,475,0.00012565975473684209
commit,131072,476,0.00012570121113445376
commit,131072,477,0.00012573909486373168
commit,131072,478,0.00012576757060669456
commit,131072,479,0.00012580523825678498
commit,131072,480,0.00012583933723958333
commit,131072,481,0.00012587912084199585
commit,131072,482,0.00012590838900414938
commit,131072,483,0.00012594654451345756
commit,131072,484,0.0001259825333161157
commit,131072,485,0.00012602326778350518
commit,131072,486,0.00012605852211934157
commit,131072,487,0.00012608545148870638
commit,131072,488,0.00012611579533811478
commit,131072,489,0.00012615297009202454
commit,131072,490,0.00012619016020408162
commit,131072,491,0.000126226
commit,131072,492,0.00012626100330284554
commit,131072,493,0.00012629353625760647
commit,131072,494,0.000126334667257085
commit,131072,495,0.00012636667525252524
commit,131072,496,0.00012640680519153226
commit,131072,497,0.00012643670397384307
commit,131072,498,0.00012647221686746984
commit,131072,499,0.00012650785370741483
commit,131072,500,0.00012653406175
commit,131072,501,0.00012656880688622754
commit,131072,502,0.0001266099798306773
commit,131072,503,0.0001266437380715706
commit,131072,504,0.0001266885458829365
commit,131072,505,0.00012672526683168316
commit,131072,506,0.00012675598962450592
commit,131072,507,0.00012678691789940827
commit,131072,508,0.0001268179963090551
commit,131072,509,0.00012685338703339883
commit,131072,510,0.00012688966225490197
commit,131072,511,0.00012691054036203522
commit,131072,512,0.00012694508129882813
commit,131072,513,0.00012698176973684213
commit,131072,514,0.00012701664664396887
commit,131072,515,0.00012704821067961166
commit,131072,516,0.00012707379723837212
commit,131072,517,0.0001271005577852998
commit,131072,518,0.00012714165082046333
commit,131072,519,0.00012718249975915224
commit,131072,520,0.00012721347283653847
commit,131072,521,0.00012724946233205373
commit,131072,522,0.0001272894372605364
commit,131072,523,0.00012732519407265776
commit,131072,524,0.00012735646564885497
commit,131072,525,0.00012739194976190478
commit,131072,526,0.0001274340772338403
commit,131072,527,0.00012746528723908918
commit,131072,528,0.00012750210108901516
commit,131072,529,0.0001275427516540643
commit,131072,530,0.00012757477099056602
commit,131072,531,0.00012760649458568737
commit,131072,532,0.0001276387180451128
commit,131072,533,0.00012767324319887428
commit,131072,534,0.00012770091081460675
commit,131072,535,0.00012773673154205608
commit,131072,536,0.00012777058372201493
commit,131072,537,0.00012780439152700187
commit,131072,538,0.00012783451974907061
commit,131072,539,0.00012786469897959184
commit,131072,540,0.00012789783796296296
commit,131072,541,0.00012792484380776343
commit,131072,542,0.00012795808302583025
commit,131072,543,0.00012798994682320443
commit,131072,544,0.00012802430055147059
commit,131072,545,0.00012805670206422016
commit,131072,546,0.00012808600595238094
commit,131072,547,0.00012812128976234005
commit,131072,548,0.00012815835903284674
commit,131072,549,0.00012819051047358834
commit,131072,550,0.00012822295568181818
commit,131072,551,0.00012825738656987296
commit,131072,552,0.00012828821829710143
commit,131072,553,0.00012832515845388788
commit,131072,554,0.0001283576511732852
commit,131072,555,0.00012838583851351352
commit,131072,556,0.0001284191616456835
commit,131072,557,0.00012845615394973072
commit,131072,558,0.00012849118189964156
commit,131072,559,0.00012852797048300534
commit,131072,560,0.00012856532455357144
commit,131072,561,0.00012859308756684492
commit,131072,562,0.0001286319730871886
commit,131072,563,0.0001286681838365897
commit,131072,564,0.00012870007513297873
commit,131072,565,0.00012874201615044247
commit,131072,566,0.00012876816099823322
commit,131072,567,0.00012879720921516756
commit,131072,568,0.00012882690096830988
commit,131072,569,0.00012885275988576452
commit,131072,570,0.00012887897960526314
commit,131072,571,0.0001289054067425569
commit,131072,572,0.00012894121306818182
commit,131072,573,0.00012897063219895286
commit,131072,574,0.00012900363349303135
commit,131072,575,0.00012904241434782607
commit,131072,576,0.00012906832942708333
commit,131072,577,0.00012910735160311955
commit,131072,578,0.00012913976557093424
commit,131072,579,0.00012916974244386875
commit,131072,580,0.00012920539396551724
commit,131072,581,0.00012923546686746987
commit,131072,582,0.00012926467139175255
commit,131072,583,0.00012929968460548885
commit,131072,584,0.00012933429430650684
commit,131072,585,0.00012936294508547006
commit,131072,586,0.00012940626450511945
commit,131072,587,0.00012943924297274277
commit,131072,588,0.0001294697093962585
commit,131072,589,0.00012950743187606112
commit,131072,590,0.00012953735423728815
commit,131072,591,0.0001295711529187817
commit,131072,592,0.00012960417715371624
commit,131072,593,0.00012963769287521078
commit,131072,594,0.00012967080913299663
commit,131072,595,0.0001297008031512605
commit,131072,596,0.00012973752894295302
commit,131072,597,0.00012977546440536014
commit,131072,598,0.0001298008154264214
commit,131072,599,0.0001298276427378965
commit,131072,600,0.00012985585395833334
commit,131072,601,0.00012989275603161396
commit,131072,602,0.00012992485506644518
commit,131072,603,0.00012995616355721392
commit,131072,604,0.00012999254387417218
commit,131072,605,0.0001300220741735537
commit,131072,606,0.00013005317533003303
commit,131072,607,0.0001300872506177924
commit,131072,608,0.00013011609169407895
commit,131072,609,0.00013014952811986864
commit,131072,610,0.00013017982991803278
commit,131072,611,0.000130218986497545
commit,131072,612,0.00013025788991013074
commit,131072,613,0.00013029511541598693
commit,131072,614,0.00013032557247557002
commit,131072,615,0.000130357743699187
commit,131072,616,0.00013038766213474028
commit,131072,617,0.00013042209481361425
commit,131072,618,0.00013045350970873788
commit,131072,619,0.0001304889222536349
commit,131072,620,0.0001305235118951613
commit,131072,621,0.00013055104367954912
commit,131072,622,0.00013058082918006428
commit,131072,623,0.00013060989365971107
commit,131072,624,0.00013064069611378202
commit,131072,625,0.00013067164620000004
commit,131072,626,0.00013070701717252394
commit,131072,627,0.00013073770952950556
commit,131072,628,0.0001307676419187898
commit,131072,629,0.0001307995727344992
commit,131072,630,0.00013083268472222222
commit,131072,631,0.0001308625142630745
commit,131072,632,0.00013089779549050633
commit,131072,633,0.00013093580173775674
commit,131072,634,0.00013096638406940065
commit,131072,635,0.000130999630511811
commit,131072,636,0.000131030629913522
commit,131072,637,0.00013105946075353216
commit,131072,638,0.0001310975971786834
commit,131072,639,0.00013112957042253523
commit,131072,640,0.00013115693593749998
commit,131072,641,0.00013118870963338536
commit,131072,642,0.00013121487266355141
commit,131072,643,0.00013124296053654744
commit,131072,644,0.00013127170341614908
commit,131072,645,0.00013130078352713176
commit,131072,646,0.0001313332867647059
commit,131072,647,0.00013136077299072646
commit,131072,648,0.000131391125
commit,131072,649,0.00013142147342064714
commit,131072,650,0.00013145262596153846
commit,131072,651,0.00013148023175883257
commit,131072,652,0.0001315109976993865
commit,131072,653,0.00013154639739663092
commit,131072,654,0.0001315765135703364
commit,131072,655,0.00013161290477099234
commit,131072,656,0.00013165108365091464
commit,131072,657,0.00013168158770928461
commit,131072,658,0.0001317168085106383
commit,131072,659,0.00013174597059939302
commit,131072,660,0.00013177591742424244
commit,131072,661,0.00013181047900907717
commit,131072,662,0.00013184408062688822
commit,131072,663,0.00013186931240573153
commit,131072,664,0.0001318988032756024
commit,131072,665,0.00013192989116541352
commit,131072,666,0.0001319691002252252
commit,131072,667,0.000132000179910045
commit,131072,668,0.00013202749756736527
commit,131072,669,0.000132060956651719
commit,131072,670,0.00013209601436567166
commit,131072,671,0.00013212489288375558
commit,131072,672,0.0001321614017857143
commit,131072,673,0.0001321921541604755
commit,131072,674,0.00013222580656528188
commit,131072,675,0.00013225646166666668
commit,131072,676,0.00013228506749260357
commit,131072,677,0.00013231022101181685
commit,131072,678,0.00013234367846607669
commit,131072,679,0.00013237282897643593
commit,131072,680,0.00013240335827205882
commit,131072,681,0.00013243488729809105
commit,131072,682,0.00013246155315249267
commit,131072,683,0.0001324918980600293
commit,131072,684,0.00013252153764619883
commit,131072,685,0.00013254753576642336
commit,131072,686,0.0001325793044825073
commit,131072,687,0.0001326052152474527
commit,131072,688,0.00013263190534156975
commit,131072,689,0.00013266246571117562
commit,131072,690,0.00013269045307971015
commit,131072,691,0.00013271930517366135
commit,131072,692,0.00013274781936416184
commit,131072,693,0.0001327710818903319
commit,131072,694,0.0001328016640850144
commit,131072,695,0.0001328242931654676
commit,131072,696,0.00013284568875718392
commit,131072,697,0.00013287481850789097
commit,131072,698,0.00013290410780802294
commit,131072,699,0.0001329329685264664
commit,131072,700,0.0001329558442857143
commit,131072,701,0.0001329841323109843
commit,131072,702,0.00013300901442307692
commit,131072,703,0.00013303483445945949
commit,131072,704,0.00013305785600142047
commit,131072,705,0.00013308091436170212
commit,131072,706,0.00013311239004957506
commit,131072,707,0.0001331397275459689
commit,131072,708,0.00013317303919491524
commit,131072,709,0.00013320077186177712
commit,131072,710,0.00013322544841549297
commit,131072,711,0.00013325074261603373
commit,131072,712,0.00013327661323735956
commit,131072,713,0.00013330749719495094
commit,131072,714,0.00013334155584733892
commit,131072,715,0.0001333666230769231
commit,131072,716,0.00013338944099162013
commit,131072,717,0.00013342102998605302
commit,131072,718,0.0001334555304665738
commit,131072,719,0.00013348919367176632
commit,131072,720,0.00013351825347222225
commit,131072,721,0.00013354505391816921
commit,131072,722,0.00013357388694598338
commit,131072,723,0.0001336001260373444
commit,131072,724,0.00013362108770718234
commit,131072,725,0.00013365031068965518
commit,131072,726,0.0001336828281680441
commit,131072,727,0.00013371424381017883
commit,131072,728,0.0001337416038804945
commit,131072,729,0.00013377075
commit,131072,730,0.0001337997633561644
commit,131072,731,0.0001338305972982216
commit,131072,732,0.0001338589093237705
commit,131072,733,0.0001338890405866303
commit,131072,734,0.00013391446423705725
commit,131072,735,0.00013394178486394556
commit,131072,736,0.0001339774351222826
commit,131072,737,0.00013400413246268658
commit,131072,738,0.00013403371460027103
commit,131072,739,0.0001340610236806495
commit,131072,740,0.0001340899658783784
commit,131072,741,0.00013411493741565452
commit,131072,742,0.00013414947388814017
commit,131072,743,0.00013418163223418572
commit,131072,744,0.00013421054452284945
commit,131072,745,0.00013423294194630874
commit,131072,746,0.00013425863756702413
commit,131072,747,0.00013428597021419012
commit,131072,748,0.0001343132508355615
commit,131072,749,0.00013434223247663554
commit,131072,750,0.0001343659385
commit,131072,751,0.00013439628894806925
commit,131072,752,0.00013442235123005316
commit,131072,753,0.00013445395484727753
commit,131072,754,0.00013448013295755968
commit,131072,755,0.00013450366589403973
commit,131072,756,0.0001345283716931217
commit,131072,757,0.0001345491811426684
commit,131072,758,0.00013457524835092346
commit,131072,759,0.0001345997630105402
commit,131072,760,0.0001346257958881579
commit,131072,761,0.00013464729894875163
commit,131072,762,0.00013466888303805775
commit,131072,763,0.00013469370855176933
commit,131072,764,0.00013471750490837698
commit,131072,765,0.0001347460656862745
commit,131072,766,0.00013477326795039167
commit,131072,767,0.0001347988011734029
commit,131072,768,0.00013482518359375
commit,131072,769,0.0001348492537386216
commit,131072,770,0.00013487464577922078
commit,131072,771,0.00013489665126459143
commit,131072,772,0.00013492691871761658
commit,131072,773,0.00013494737904269082
commit,131072,774,0.00013497389793281652
