bench,BLOCK_SIZE,n,t
commit,32768,2527,0.0026490617901167393
commit,32768,2528,0.0026481215030656636
commit,32768,2529,0.0026471826617240016
commit,32768,2530,0.002664784422332016
commit,32768,2531,0.002663839798992493
commit,32768,2532,0.00266289576653831
commit,32768,2533,0.0026619530399230166
commit,32768,2534,0.002698022958760853
commit,32768,2535,0.002697068324457594
commit,32768,2536,0.0026961133950611197
commit,32768,2537,0.002695159443338589
commit,32768,2538,0.0027126798781028365
commit,32768,2539,0.0027117198739168963
commit,32768,2540,0.002729217264320866
commit,32768,2541,0.00272825170661157
commit,32768,2542,0.0027272853073367427
commit,32768,2543,0.002726321512681872
commit,32768,2544,0.002725356631534985
commit,32768,2545,0.002724394499361493
commit,32768,2546,0.002723432524793795
commit,32768,2547,0.0027224709732528466
commit,32768,2548,0.002721510569564364
commit,32768,2549,0.002720551165015693
commit,32768,2550,0.0027195919433823526
commit,32768,2551,0.0027186356205899645
commit,32768,2552,0.0027176781082974147
commit,32768,2553,0.002716722375048962
commit,32768,2554,0.0027157673383907594
commit,32768,2555,0.0027148116973091975
commit,32768,2556,0.002713857503374413
commit,32768,2557,0.0027129044999511147
commit,32768,2558,0.0027119523454847538
commit,32768,2559,0.0027110001289077762
commit,32768,2560,0.002746682159716797
commit,32768,2561,0.0027457169276161658
commit,32768,2562,0.0027447515688427014
commit,32768,2563,0.002743789241074912
commit,32768,2564,0.002742826162734009
commit,32768,2565,0.002760158151803119
commit,32768,2566,0.0027591894579598593
commit,32768,2567,0.0027582227084631864
commit,32768,2568,0.00275725619616433
commit,32768,2569,0.0027562898330576093
commit,32768,2570,0.0027553243848249032
commit,32768,2571,0.0027543584804550756
commit,32768,2572,0.0027533946763219283
commit,32768,2573,0.0027524298968616403
commit,32768,2574,0.0027514672840909093
commit,32768,2575,0.0027505048898058253
commit,32768,2576,0.0027495439825795808
commit,32768,2577,0.0027485841830131937
commit,32768,2578,0.002747625959707137
commit,32768,2579,0.002746667844610314
commit,32768,2580,0.0027457108125
commit,32768,2581,0.002744752462466098
commit,32768,2582,0.0027437972008133226
commit,32768,2583,0.002742841667247387
commit,32768,2584,0.002741888099554953
commit,32768,2585,0.0027409327836073506
commit,32768,2586,0.0027399789986948956
commit,32768,2587,0.0027390262865287984
commit,32768,2588,0.0027380750231839257
commit,32768,2589,0.002737125191241792
commit,32768,2590,0.0027361766469594594
commit,32768,2591,0.002735229213141644
commit,32768,2592,0.0027523602218846453
commit,32768,2593,0.0027514071465966064
commit,32768,2594,0.002750451068764456
commit,32768,2595,0.0027494976625240843
commit,32768,2596,0.002748545579256548
commit,32768,2597,0.002747592465103966
commit,32768,2598,0.0027466424059372596
commit,32768,2599,0.0027456912754905733
commit,32768,2600,0.0027447406651442308
commit,32768,2601,0.0027437912800845825
commit,32768,2602,0.00274284195301691
commit,32768,2603,0.0027418932288225126
commit,32768,2604,0.002740945617271506
commit,32768,2605,0.0027399986910268716
commit,32768,2606,0.0027570423207501915
commit,32768,2607,0.0027560902380609894
commit,32768,2608,0.002755139030291411
commit,32768,2609,0.0027541891959563056
commit,32768,2610,0.002753240440852491
commit,32768,2611,0.0027522915897644578
commit,32768,2612,0.002751341795702527
commit,32768,2613,0.002750394788892078
commit,32768,2614,0.0027494492733358836
commit,32768,2615,0.0027485043926864243
commit,32768,2616,0.0027475592520068808
commit,32768,2617,0.0027645203241784488
commit,32768,2618,0.0027635689019766996
commit,32768,2619,0.002762620118270332
commit,32768,2620,0.002761668552385496
commit,32768,2621,0.002760720016262877
commit,32768,2622,0.0027597727207761247
commit,32768,2623,0.0027588263715211587
commit,32768,2624,0.002757879946027058
commit,32768,2625,0.0027569338898095234
commit,32768,2626,0.0027559898822353394
commit,32768,2627,0.0027728875289779217
commit,32768,2628,0.002771936948630137
commit,32768,2629,0.002770987098801826
commit,32768,2630,0.00277003898108365
commit,32768,2631,0.002769091528268719
commit,32768,2632,0.0027681440133928573
commit,32768,2633,0.002767197121486897
commit,32768,2634,0.0027662525022779045
commit,32768,2635,0.0027653084748102464
commit,32768,2636,0.0027643663412841427
commit,32768,2637,0.0027634229308399695
commit,32768,2638,0.002780263926601592
commit,32768,2639,0.0027793161690981435
commit,32768,2640,0.002786897295691288
commit,32768,2641,0.002785944042786823
commit,32768,2642,0.0028112767969341403
commit,32768,2643,0.00281031814405978
commit,32768,2644,0.0028093596636251886
commit,32768,2645,0.0028169164900283556
commit,32768,2646,0.002815954951672336
commit,32768,2647,0.0028235031485171888
commit,32768,2648,0.002857941080721299
commit,32768,2649,0.0028569677855322757
commit,32768,2650,0.0028559935243396227
commit,32768,2651,0.002855019012542436
commit,32768,2652,0.002862538939903846
commit,32768,2653,0.002861564064973615
commit,32768,2654,0.0028605897993594573
commit,32768,2655,0.0028680980167608283
commit,32768,2656,0.0028671232665662652
commit,32768,2657,0.002866148058242379
commit,32768,2658,0.002865174230953724
commit,32768,2659,0.0028642000013162842
commit,32768,2660,0.0028632262196898496
commit,32768,2661,0.0028622525919297253
commit,32768,2662,0.0028788848999812175
commit,32768,2663,0.0028779071748497934
commit,32768,2664,0.0028769305594969967
commit,32768,2665,0.002875955560928705
commit,32768,2666,0.002874981603572768
commit,32768,2667,0.0028740072514998128
commit,32768,2668,0.002873034778392054
commit,32768,2669,0.002872062630947921
commit,32768,2670,0.0028710903106741576
commit,32768,2671,0.0028701177908086856
commit,32768,2672,0.0028691466279472306
commit,32768,2673,0.0028766021914515523
commit,32768,2674,0.002875629036882947
commit,32768,2675,0.002874656256401869
commit,32768,2676,0.002873683999626308
commit,32768,2677,0.002872711693360105
commit,32768,2678,0.002871741721060493
commit,32768,2679,0.0028707713372993658
commit,32768,2680,0.002869803608488806
commit,32768,2681,0.0028688365686311075
commit,32768,2682,0.0028853431872669652
commit,32768,2683,0.0028843691810473355
commit,32768,2684,0.0028833963095193744
commit,32768,2685,0.0028908143186219737
commit,32768,2686,0.002889839273966865
commit,32768,2687,0.0028888652795869005
commit,32768,2688,0.002887890405087425
commit,32768,2689,0.0028952955186872433
commit,32768,2690,0.0029026917293680293
commit,32768,2691,0.002901713925445931
commit,32768,2692,0.002909101774099183
commit,32768,2693,0.0029081215064983286
commit,32768,2694,0.0029238628050760945
commit,32768,2695,0.0029228780192022265
commit,32768,2696,0.0029218947538482937
commit,32768,2697,0.0029376125504264002
commit,32768,2698,0.00293662409335619
commit,32768,2699,0.002943980009725824
commit,32768,2700,0.0029429904279166673
commit,32768,2701,0.0029420009430766382
commit,32768,2702,0.0029410122860381196
commit,32768,2703,0.0029400249638827226
commit,32768,2704,0.0029390377444988903
commit,32768,2705,0.002938052055314233
commit,32768,2706,0.002937066057187731
commit,32768,2707,0.002936080988640562
commit,32768,2708,0.002935097641109676
commit,32768,2709,0.0029341136246308604
commit,32768,2710,0.0029331309848247226
commit,32768,2711,0.002932148626244928
commit,32768,2712,0.0029311669863108405
commit,32768,2713,0.00293018635887394
commit,32768,2714,0.002929206788642225
commit,32768,2715,0.002928227630248619
commit,32768,2716,0.002927249239736745
commit,32768,2717,0.0029262712701048953
commit,32768,2718,0.0029252940991078002
commit,32768,2719,0.00292431818393711
commit,32768,2720,0.002923341813465074
commit,32768,2721,0.002922366293733921
commit,32768,2722,0.002921391970609846
commit,32768,2723,0.0029204189809493206
commit,32768,2724,0.002919447154873348
commit,32768,2725,0.0029184755761467894
commit,32768,2726,0.002917504966434336
commit,32768,2727,0.002916534599789146
commit,32768,2728,0.0029155635651118036
commit,32768,2729,0.002914595336936607
commit,32768,2730,0.0029136269954670338
commit,32768,2731,0.0029126589749633833
commit,32768,2732,0.002911691681094436
commit,32768,2733,0.0029107260396999636
commit,32768,2734,0.0029097603370976596
commit,32768,2735,0.0029087956100091405
commit,32768,2736,0.002907831419499269
commit,32768,2737,0.00290686869423639
commit,32768,2738,0.002905905165631848
commit,32768,2739,0.0029049442074662287
commit,32768,2740,0.002903982770164234
