BLOCK_SIZE,n,t
262144,1,5.0704e-05
262144,2,5.3868e-05
262144,3,5.7032e-05
262144,4,5.8834e-05
262144,5,6.18136e-05
262144,6,6.353633333333333e-05
262144,7,6.511857142857144e-05
262144,8,6.7404e-05
262144,9,6.820488888888889e-05
262144,10,6.97246e-05
262144,11,7.0968e-05
262144,12,7.172566666666666e-05
262144,13,7.271169230769231e-05
262144,14,7.391457142857144e-05
262144,15,7.47112e-05
262144,16,7.583125e-05
262144,17,7.679364705882352e-05
262144,18,7.716077777777777e-05
262144,19,7.792873684210527e-05
262144,20,7.86199e-05
262144,21,7.920333333333333e-05
262144,22,7.960181818181818e-05
262144,23,8.03095652173913e-05
262144,24,8.102425e-05
262144,25,8.153424e-05
262144,26,8.194415384615385e-05
262144,27,8.263296296296295e-05
262144,28,8.294292857142856e-05
262144,29,8.333158620689655e-05
262144,30,8.393459999999999e-05
262144,31,8.448451612903227e-05
262144,32,8.47885625e-05
262144,33,8.475987878787879e-05
262144,34,8.497847058823529e-05
262144,35,8.54934857142857e-05
262144,36,8.572844444444444e-05
262144,37,8.59388108108108e-05
262144,38,8.614968421052631e-05
262144,39,8.651871794871796e-05
262144,40,8.68803e-05
262144,41,8.728429268292683e-05
262144,42,8.762090476190475e-05
262144,43,8.78906976744186e-05
262144,44,8.821418181818181e-05
262144,45,8.857217777777777e-05
262144,46,8.883239130434783e-05
262144,47,8.909089361702127e-05
262144,48,8.940825e-05
262144,49,8.968036734693878e-05
262144,50,9.005579999999999e-05
262144,51,9.028380392156863e-05
262144,52,9.06078076923077e-05
262144,53,9.099924528301887e-05
262144,54,9.118896296296296e-05
262144,55,9.135101818181818e-05
262144,56,9.171607142857143e-05
262144,57,9.204828070175439e-05
262144,58,9.240389655172413e-05
262144,59,9.272508474576271e-05
262144,60,9.300186666666667e-05
262144,61,9.329550819672131e-05
262144,62,9.34265806451613e-05
262144,63,9.367904761904762e-05
262144,64,9.398959375e-05
262144,65,9.435135384615384e-05
262144,66,9.462230303030303e-05
262144,67,9.488516417910447e-05
262144,68,9.508205882352942e-05
262144,69,9.534339130434784e-05
262144,70,9.558468571428571e-05
262144,71,9.581918309859154e-05
262144,72,9.605938888888889e-05
262144,73,9.628698630136986e-05
262144,74,9.650843243243244e-05
262144,75,9.670637333333334e-05
262144,76,9.676607894736842e-05
262144,77,9.691784415584415e-05
262144,78,9.702623076923077e-05
262144,79,9.731886075949368e-05
262144,80,9.755467500000001e-05
262144,81,9.77196049382716e-05
262144,82,9.780014634146342e-05
262144,83,9.786814457831325e-05
262144,84,9.803916666666666e-05
262144,85,9.809757647058823e-05
262144,86,9.824660465116279e-05
262144,87,9.850335632183907e-05
262144,88,9.875427272727273e-05
262144,89,9.89156179775281e-05
262144,90,9.903426666666667e-05
262144,91,9.933094505494505e-05
262144,92,9.945206521739131e-05
262144,93,9.956584946236559e-05
262144,94,9.980348936170213e-05
262144,95,9.992507368421052e-05
262144,96,0.00010014027083333333
262144,97,0.00010024680412371135
262144,98,0.00010044085714285713
262144,99,0.00010053775757575757
262144,100,0.00010065472000000001
262144,101,0.00010073887128712872
262144,102,0.00010092049019607843
262144,103,0.00010093644660194175
262144,104,0.00010119296153846153
262144,105,0.00010147392380952381
262144,106,0.00010157128301886792
262144,107,0.0001017448598130841
262144,108,0.0001018379074074074
262144,109,0.0001020703486238532
262144,110,0.00010223865454545455
262144,111,0.000102396
262144,112,0.00010264080357142858
262144,113,0.0001027684424778761
262144,114,0.000102917
262144,115,0.00010307445217391304
262144,116,0.000103286
262144,117,0.00010336247863247864
262144,118,0.00010341155932203391
262144,119,0.0001035484705882353
262144,120,0.00010377101666666667
262144,121,0.00010391360330578512
262144,122,0.00010414032786885246
262144,123,0.00010435621138211381
262144,124,0.00010442683870967743
262144,125,0.00010454201600000001
262144,126,0.00010480187301587301
262144,127,0.0001047911811023622
262144,128,0.000104979796875
262144,129,0.00010509052713178295
