BLOCK_SIZE,n,t
65536,1,5.0704e-05
65536,2,5.3868e-05
65536,3,5.7032e-05
65536,4,5.8834e-05
65536,5,6.18136e-05
65536,6,6.353633333333333e-05
65536,7,6.511857142857144e-05
65536,8,6.7404e-05
65536,9,6.820488888888889e-05
65536,10,6.97246e-05
65536,11,7.0968e-05
65536,12,7.172566666666666e-05
65536,13,7.271169230769231e-05
65536,14,7.391457142857144e-05
65536,15,7.47112e-05
65536,16,7.583125e-05
65536,17,7.679364705882352e-05
65536,18,7.716077777777777e-05
65536,19,7.792873684210527e-05
65536,20,7.86199e-05
65536,21,7.920333333333333e-05
65536,22,7.960181818181818e-05
65536,23,8.03095652173913e-05
65536,24,8.102425e-05
65536,25,8.153424e-05
65536,26,8.194415384615385e-05
65536,27,8.263296296296295e-05
65536,28,8.294292857142856e-05
65536,29,8.333158620689655e-05
65536,30,8.393459999999999e-05
65536,31,8.448451612903227e-05
65536,32,8.47885625e-05
65536,33,8.475987878787879e-05
65536,34,8.497847058823529e-05
65536,35,8.54934857142857e-05
65536,36,8.572844444444444e-05
65536,37,8.59388108108108e-05
65536,38,8.614968421052631e-05
65536,39,8.651871794871796e-05
65536,40,8.68803e-05
65536,41,8.728429268292683e-05
65536,42,8.762090476190475e-05
65536,43,8.78906976744186e-05
65536,44,8.821418181818181e-05
65536,45,8.857217777777777e-05
65536,46,8.883239130434783e-05
65536,47,8.909089361702127e-05
65536,48,8.940825e-05
65536,49,8.968036734693878e-05
65536,50,9.005579999999999e-05
65536,51,9.028380392156863e-05
65536,52,9.06078076923077e-05
65536,53,9.099924528301887e-05
65536,54,9.118896296296296e-05
65536,55,9.135101818181818e-05
65536,56,9.171607142857143e-05
65536,57,9.204828070175439e-05
65536,58,9.240389655172413e-05
65536,59,9.272508474576271e-05
65536,60,9.300186666666667e-05
65536,61,9.329550819672131e-05
65536,62,9.34265806451613e-05
65536,63,9.367904761904762e-05
65536,64,9.398959375e-05
65536,65,9.435135384615384e-05
65536,66,9.462230303030303e-05
65536,67,9.488516417910447e-05
65536,68,9.508205882352942e-05
65536,69,9.534339130434784e-05
65536,70,9.558468571428571e-05
65536,71,9.581918309859154e-05
65536,72,9.605938888888889e-05
65536,73,9.628698630136986e-05
65536,74,9.650843243243244e-05
65536,75,9.670637333333334e-05
65536,76,9.676607894736842e-05
65536,77,9.691784415584415e-05
65536,78,9.702623076923077e-05
65536,79,9.731886075949368e-05
65536,80,9.755467500000001e-05
65536,81,9.77196049382716e-05
65536,82,9.780014634146342e-05
65536,83,9.786814457831325e-05
65536,84,9.803916666666666e-05
65536,85,9.809757647058823e-05
65536,86,9.824660465116279e-05
65536,87,9.850335632183907e-05
65536,88,9.875427272727273e-05
65536,89,9.89156179775281e-05
65536,90,9.903426666666667e-05
65536,91,9.933094505494505e-05
65536,92,9.945206521739131e-05
65536,93,9.956584946236559e-05
65536,94,9.980348936170213e-05
65536,95,9.992507368421052e-05
65536,96,0.00010014027083333333
65536,97,0.00010024680412371135
65536,98,0.00010044085714285713
65536,99,0.00010053775757575757
65536,100,0.00010065472000000001
65536,101,0.00010073887128712872
65536,102,0.00010092049019607843
65536,103,0.00010093644660194175
65536,104,0.00010119296153846153
65536,105,0.00010147392380952381
65536,106,0.00010157128301886792
65536,107,0.0001017448598130841
65536,108,0.0001018379074074074
65536,109,0.0001020703486238532
65536,110,0.00010223865454545455
65536,111,0.000102396
65536,112,0.00010264080357142858
65536,113,0.0001027684424778761
65536,114,0.000102917
65536,115,0.00010307445217391304
65536,116,0.000103286
65536,117,0.00010336247863247864
65536,118,0.00010341155932203391
65536,119,0.0001035484705882353
65536,120,0.00010377101666666667
65536,121,0.00010391360330578512
65536,122,0.00010414032786885246
65536,123,0.00010435621138211381
65536,124,0.00010442683870967743
65536,125,0.00010454201600000001
65536,126,0.00010480187301587301
65536,127,0.0001047911811023622
65536,128,0.000104979796875
65536,129,0.00010509052713178295
65536,130,0.00010519278461538462
65536,131,0.0001053639389312977
65536,132,0.00010552583333333333
65536,133,0.00010563574436090226
65536,134,0.00010567185074626865
65536,135,0.00010577253333333334
65536,136,0.00010588467647058824
65536,137,0.00010604970802919708
65536,138,0.00010619640579710146
65536,139,0.0001062398417266187
65536,140,0.00010640508571428571
65536,141,0.00010647882269503546
65536,142,0.00010662271830985915
65536,143,0.00010673265734265734
65536,144,0.00010682579166666666
65536,145,0.00010696612413793103
65536,146,0.00010695104109589042
65536,147,0.00010702881632653062
