BLOCK_SIZE,n,t
131072,1,5.0704e-05
131072,2,5.3868e-05
131072,3,5.7032e-05
131072,4,5.8834e-05
131072,5,6.18136e-05
131072,6,6.353633333333333e-05
131072,7,6.511857142857144e-05
131072,8,6.7404e-05
131072,9,6.820488888888889e-05
131072,10,6.97246e-05
131072,11,7.0968e-05
131072,12,7.172566666666666e-05
131072,13,7.271169230769231e-05
131072,14,7.391457142857144e-05
131072,15,7.47112e-05
131072,16,7.583125e-05
131072,17,7.679364705882352e-05
131072,18,7.716077777777777e-05
131072,19,7.792873684210527e-05
131072,20,7.86199e-05
131072,21,7.920333333333333e-05
131072,22,7.960181818181818e-05
131072,23,8.03095652173913e-05
131072,24,8.102425e-05
131072,25,8.153424e-05
131072,26,8.194415384615385e-05
131072,27,8.263296296296295e-05
131072,28,8.294292857142856e-05
131072,29,8.333158620689655e-05
131072,30,8.393459999999999e-05
131072,31,8.448451612903227e-05
131072,32,8.47885625e-05
131072,33,8.475987878787879e-05
131072,34,8.497847058823529e-05
131072,35,8.54934857142857e-05
131072,36,8.572844444444444e-05
131072,37,8.59388108108108e-05
131072,38,8.614968421052631e-05
131072,39,8.651871794871796e-05
131072,40,8.68803e-05
131072,41,8.728429268292683e-05
131072,42,8.762090476190475e-05
131072,43,8.78906976744186e-05
131072,44,8.821418181818181e-05
131072,45,8.857217777777777e-05
131072,46,8.883239130434783e-05
131072,47,8.909089361702127e-05
131072,48,8.940825e-05
131072,49,8.968036734693878e-05
131072,50,9.005579999999999e-05
131072,51,9.028380392156863e-05
131072,52,9.06078076923077e-05
131072,53,9.099924528301887e-05
131072,54,9.118896296296296e-05
131072,55,9.135101818181818e-05
131072,56,9.171607142857143e-05
131072,57,9.204828070175439e-05
131072,58,9.240389655172413e-05
131072,59,9.272508474576271e-05
131072,60,9.300186666666667e-05
131072,61,9.329550819672131e-05
131072,62,9.34265806451613e-05
131072,63,9.367904761904762e-05
131072,64,9.398959375e-05
131072,65,9.435135384615384e-05
131072,66,9.462230303030303e-05
131072,67,9.488516417910447e-05
131072,68,9.508205882352942e-05
131072,69,9.534339130434784e-05
131072,70,9.558468571428571e-05
131072,71,9.581918309859154e-05
131072,72,9.605938888888889e-05
131072,73,9.628698630136986e-05
131072,74,9.650843243243244e-05
131072,75,9.670637333333334e-05
131072,76,9.676607894736842e-05
131072,77,9.691784415584415e-05
131072,78,9.702623076923077e-05
131072,79,9.731886075949368e-05
131072,80,9.755467500000001e-05
131072,81,9.77196049382716e-05
131072,82,9.780014634146342e-05
131072,83,9.786814457831325e-05
131072,84,9.803916666666666e-05
131072,85,9.809757647058823e-05
131072,86,9.824660465116279e-05
131072,87,9.850335632183907e-05
131072,88,9.875427272727273e-05
131072,89,9.89156179775281e-05
131072,90,9.903426666666667e-05
131072,91,9.933094505494505e-05
131072,92,9.945206521739131e-05
131072,93,9.956584946236559e-05
131072,94,9.980348936170213e-05
131072,95,9.992507368421052e-05
131072,96,0.00010014027083333333
131072,97,0.00010024680412371135
131072,98,0.00010044085714285713
131072,99,0.00010053775757575757
131072,100,0.00010065472000000001
131072,101,0.00010073887128712872
131072,102,0.00010092049019607843
131072,103,0.00010093644660194175
131072,104,0.00010119296153846153
131072,105,0.00010147392380952381
131072,106,0.00010157128301886792
131072,107,0.0001017448598130841
131072,108,0.0001018379074074074
131072,109,0.0001020703486238532
131072,110,0.00010223865454545455
131072,111,0.000102396
131072,112,0.00010264080357142858
131072,113,0.0001027684424778761
131072,114,0.000102917
131072,115,0.00010307445217391304
131072,116,0.000103286
131072,117,0.00010336247863247864
131072,118,0.00010341155932203391
131072,119,0.0001035484705882353
131072,120,0.00010377101666666667
131072,121,0.00010391360330578512
131072,122,0.00010414032786885246
131072,123,0.00010435621138211381
131072,124,0.00010442683870967743
131072,125,0.00010454201600000001
131072,126,0.00010480187301587301
131072,127,0.0001047911811023622
131072,128,0.000104979796875
131072,129,0.00010509052713178295
131072,130,0.00010519278461538462
131072,131,0.0001053639389312977
131072,132,0.00010552583333333333
131072,133,0.00010563574436090226
131072,134,0.00010567185074626865
131072,135,0.00010577253333333334
131072,136,0.00010588467647058824
131072,137,0.00010604970802919708
131072,138,0.00010619640579710146
131072,139,0.0001062398417266187
131072,140,0.00010640508571428571
131072,141,0.00010647882269503546
131072,142,0.00010662271830985915
131072,143,0.00010673265734265734
131072,144,0.00010682579166666666
131072,145,0.00010696612413793103
131072,146,0.00010695104109589042
131072,147,0.00010702881632653062
131072,148,0.00010712040540540542
131072,149,0.00010726975838926174
131072,150,0.00010735852
131072,151,0.00010746060927152318
131072,152,0.00010760767105263158
131072,153,0.00010774993464052287
131072,154,0.00010778190909090908
131072,155,0.00010792972903225807
131072,156,0.0001079573205128205
131072,157,0.00010803214012738853
131072,158,0.00010810879746835443
131072,159,0.00010823147169811321
131072,160,0.00010824273749999999
131072,161,0.00010835485714285714
131072,162,0.00010843306172839506
131072,163,0.00010850760736196318
131072,164,0.00010857051219512195
131072,165,0.0001086433212121212
131072,166,0.00010870730120481928
131072,167,0.00010872578443113772
131072,168,0.0001088042261904762
131072,169,0.00010887913609467455
131072,170,0.00010894281176470588
131072,171,0.0001090186081871345
131072,172,0.0001090884069767442
131072,173,0.00010910913294797689
131072,174,0.00010922812643678161
131072,175,0.00010934575999999999
131072,176,0.00010940806818181818
131072,177,0.0001095084406779661
131072,178,0.00010956819101123595
131072,179,0.00010963218994413408
131072,180,0.0001097052
131072,181,0.00010977259668508287
131072,182,0.0001099285934065934
131072,183,0.00010998201092896175
131072,184,0.00010997033695652175
131072,185,0.00011012511351351352
131072,186,0.00011013172043010752
131072,187,0.00011023462032085562
131072,188,0.00011028967021276596
131072,189,0.00011039530158730159
131072,190,0.00011046282105263158
131072,191,0.00011055031413612566
131072,192,0.00011064147916666666
131072,193,0.00011074081865284975
131072,194,0.00011079836082474227
131072,195,0.00011089362051282053
131072,196,0.0001109430612244898
131072,197,0.0001110366192893401
131072,198,0.00011108790909090908
131072,199,0.00011116653266331657
131072,200,0.00011122022000000001
131072,201,0.00011126023880597014
131072,202,0.00011134991089108911
131072,203,0.00011139539901477833
131072,204,0.00011148137254901961
131072,205,0.00011153006829268292
131072,206,0.00011157401941747572
131072,207,0.00011166000966183576
131072,208,0.00011171978846153846
131072,209,0.00011180215311004785
131072,210,0.00011183140000000001
131072,211,0.00011186245497630332
131072,212,0.00011190982075471697
131072,213,0.00011199800938967137
131072,214,0.00011208331775700935
131072,215,0.00011216578604651162
131072,216,0.00011219864814814815
131072,217,0.00011232033179723503
131072,218,0.00011239855963302753
131072,219,0.00011243995433789954
131072,220,0.00011250892727272727
131072,221,0.00011262501357466064
131072,222,0.00011269451351351352
131072,223,0.00011277325560538117
131072,224,0.00011287875
131072,225,0.00011295206222222223
131072,226,0.00011298777876106194
131072,227,0.00011298907488986785
131072,228,0.00011309949122807018
131072,229,0.00011317248034934498
131072,230,0.00011327922608695651
131072,231,0.00011327470129870131
131072,232,0.00011338008620689655
131072,233,0.00011340722746781117
131072,234,0.00011351038461538461
131072,235,0.00011353486808510639
131072,236,0.00011352935593220339
131072,237,0.00011363811814345991
131072,238,0.00011366175630252101
131072,239,0.00011372749790794978
131072,240,0.000113794525
131072,241,0.00011386829875518672
131072,242,0.00011398068595041321
131072,243,0.00011404041152263375
131072,244,0.00011410252459016394
131072,245,0.00011412718367346938
131072,246,0.00011422131707317073
131072,247,0.00011432465587044534
131072,248,0.00011441723387096774
131072,249,0.00011448718875502008
131072,250,0.00011455130400000001
131072,251,0.00011457462948207172
131072,252,0.00011463892857142857
131072,253,0.00011466242687747035
131072,254,0.00011475322047244094
131072,255,0.00011482469019607843
131072,256,0.000114919296875
131072,257,0.00011502307392996108
131072,258,0.0001150633488372093
131072,259,0.00011511791505791506
131072,260,0.00011517613076923077
131072,261,0.00011525577777777778
131072,262,0.00011530630534351144
131072,263,0.0001153992319391635
131072,264,0.00011548712878787879
131072,265,0.00011553289056603775
