BLOCK_SIZE,n,t
8192,1,5.0704e-05
8192,15,7.47112e-05
8192,31,8.448451612903227e-05
8192,47,8.909089361702127e-05
8192,63,9.367904761904762e-05
8192,79,9.731886075949368e-05
8192,95,9.992507368421052e-05
8192,111,0.000102396
8192,127,0.002275950834645669
8192,143,0.002043178531468531
8192,159,0.0018571753459119494
8192,175,0.0017054484228571428
8192,191,0.0015796046178010472
8192,207,0.0014732165990338163
8192,223,0.0013822089506726459
8192,239,0.0013035092552301255
8192,255,0.0012349224156862745
8192,271,0.0011745225756457564
8192,287,0.0014348682160278746
8192,303,0.001370483399339934
8192,319,0.0018995124514106583
8192,335,0.002378893719402985
8192,351,0.0022811181652421654
8192,367,0.002191927378746594
8192,383,0.0021101309295039165
8192,399,0.002034926315789474
8192,415,0.0021827044915662653
8192,431,0.0021100534802784223
8192,447,0.002042712774049217
8192,463,0.001979996280777538
8192,479,0.0019215404384133612
8192,495,0.0018668667555555554
8192,511,0.0018157243405088062
8192,527,0.0017676850208728652
8192,543,0.0018886507587476979
8192,559,0.00184140714490161
8192,575,0.0017967241217391303
8192,591,0.0017545516379018611
8192,607,0.0017146687281713343
8192,623,0.001676810812199037
8192,639,0.0022283269483568072
8192,655,0.002466273908396947
8192,671,0.002547806998509687
8192,687,0.002494225173216885
8192,703,0.002443033840682788
8192,719,0.002394137454798331
8192,735,0.002347300517006803
8192,751,0.002302451704394141
8192,767,0.0023771997027379403
8192,783,0.002573198791826309
8192,799,0.002526824062578223
8192,815,0.002482158009815951
8192,831,0.0024392380722021664
8192,847,0.002397980028335301
8192,863,0.0023582683406720745
8192,879,0.0024226478043230942
8192,895,0.0023837355597765364
8192,911,0.0023462261405049396
8192,927,0.002309997700107875
8192,943,0.0022750065768822906
8192,959,0.0022412184045881127
8192,975,0.0022085447753846157
8192,991,0.0022680835862764885
8192,1007,0.002236064150943396
8192,1023,0.0022050758572825027
8192,1039,0.002175011343599615
8192,1055,0.00214590663507109
8192,1071,0.0021176113837535013
8192,1087,0.002173366666053358
8192,1103,0.002145540282864914
8192,1119,0.002118557006255585
8192,1135,0.0020923256669603527
8192,1151,0.0020668051311902693
8192,1167,0.002042018349614396
8192,1183,0.0020178596348267115
8192,1199,0.0020697433127606336
8192,1215,0.002045887670781893
8192,1231,0.002022662974817222
8192,1247,0.002150586639935846
8192,1263,0.0021266585542359462
8192,1279,0.0022501407974980453
8192,1295,0.0022955195536679537
8192,1311,0.0025571301311975592
8192,1327,0.0025295728696307462
8192,1343,0.002502695979151154
8192,1359,0.002476516114790287
8192,1375,0.002653314642909091
8192,1391,0.002760840950395399
8192,1407,0.002865873773987207
8192,1423,0.002836681917076599
8192,1439,0.00280814837943016
8192,1455,0.0027802674996563574
8192,1471,0.002814600753229096
8192,1487,0.0027871666240753194
8192,1503,0.002760354379241517
8192,1519,0.0028576915892034233
8192,1535,0.0028307244742671006
8192,1551,0.0028627957691811736
8192,1567,0.0028362799425654117
8192,1583,0.002810325786481364
8192,1599,0.002784864102564103
8192,1615,0.002759899358513932
8192,1631,0.0027354343310852236
8192,1647,0.002766533369763206
8192,1663,0.0027424714804570056
8192,1679,0.0027188980190589636
8192,1695,0.0026957677356932155
8192,1711,0.0026730517627118647
8192,1727,0.0026507572090330054
8192,1743,0.0026809468089500858
8192,1759,0.0026590127527003978
8192,1775,0.0026374595245070424
8192,1791,0.0026162785326633163
8192,1807,0.002595484843386829
8192,1823,0.0026248609029072955
8192,1839,0.0026043684698205546
8192,1855,0.002584220163881402
8192,1871,0.002564443139497595
8192,1887,0.0025449993979862217
8192,1903,0.002525873606936416
8192,1919,0.0025543643606044815
8192,1935,0.002535492504392765
8192,1951,0.002516943294720656
8192,1967,0.002498673688866294
8192,1983,0.002480708603126576
8192,1999,0.002508426755377689
8192,2015,0.0024906614213399507
8192,2031,0.00247319537469227
8192,2047,0.002456015639472399
8192,2063,0.002439109927290354
8192,2079,0.0024224786291486295
8192,2095,0.002449392105011933
8192,2111,0.002432904967314069
8192,2127,0.002416686161730136
8192,2143,0.0024006925618292115
8192,2159,0.002384942972672534
8192,2175,0.002411168813793103
8192,2191,0.0023955759598356914
8192,2207,0.0023802213393747168
8192,2223,0.0023650755654520917
8192,2239,0.0023501641464939707
8192,2255,0.0024187306855875832
8192,2271,0.002443747049757816
8192,2287,0.0025108572295583736
8192,2303,0.0024954728580112895
8192,2319,0.002480280947822337
8192,2335,0.002465336046252677
8192,2351,0.0024892263011484475
8192,2367,0.0024744123447401774
8192,2383,0.002459780798992866
8192,2399,0.0024453318382659443
8192,2415,0.0025465966343685303
8192,2431,0.0025317740904977374
8192,2447,0.0025171263179403353
8192,2463,0.0025788661656516443
8192,2479,0.002564115542557483
8192,2495,0.0025860386092184367
8192,2511,0.002571431076861808
8192,2527,0.0025569655599525128
8192,2543,0.002616593627998427
8192,2559,0.002602039266901133
8192,2575,0.002623066122718447
8192,2591,0.0026086807116943267
8192,2607,0.0025944482546988875
8192,2623,0.0026519993206252385
8192,2639,0.002708851907540735
8192,2655,0.002728616448210923
8192,2671,0.0027140065683264694
8192,2687,0.0026995596464458502
8192,2703,0.002685278756936737
8192,2719,0.0027047165590290546
8192,2735,0.002690580883363803
8192,2751,0.00267661847909851
8192,2767,0.002662850590531261
8192,2783,0.0027166635997125407
8192,2799,0.002735399436941765
8192,2815,0.0027215112255772646
8192,2831,0.00270777642246556
8192,2847,0.0026941991331225854
8192,2863,0.0028119628194201883
8192,2879,0.002894886944077805
8192,2895,0.0029453906535405875
8192,2911,0.0029952861566472
8192,2927,0.0029805008650495386
8192,2943,0.002996948744138634
8192,2959,0.0029823063744508277
8192,2975,0.0029678050211764703
8192,2991,0.0029534642159812774
8192,3007,0.002939272776188893
8192,3023,0.0029555018180615284
8192,3039,0.002941446545574202
8192,3055,0.0029275315869067104
8192,3071,0.002913762100293064
8192,3087,0.002900143871072238
8192,3103,0.0029767462623267803
8192,3119,0.0029629452157742867
8192,3135,0.0029492806379585327
8192,3151,0.002935761972707077
8192,3167,0.002922377984212188
8192,3183,0.002937887624882187
8192,3199,0.002924631504220069
8192,3215,0.002911492098289269
8192,3231,0.0028985042884555868
8192,3247,0.0029138337141977207
8192,3263,0.0029584983836959855
8192,3279,0.002945482513571211
8192,3295,0.002932593870713202
8192,3311,0.002919819123527635
8192,3327,0.0029346929233543735
8192,3343,0.002922024126233922
8192,3359,0.0029094753122953262
8192,3375,0.0028970420882962963
8192,3391,0.0029671517227956357
8192,3407,0.0029545774616965073
8192,3423,0.00294211432427695
8192,3439,0.002929780009886595
8192,3455,0.002917553424602026
8192,3471,0.0029318152025352923
8192,3487,0.002919674644106682
8192,3503,0.002907651010562375
8192,3519,0.002895740012503552
8192,3535,0.0028839343236209338
8192,3551,0.002898029921712194
8192,3567,0.0028863366515278948
8192,3583,0.0028747376595032095
8192,3599,0.0028632506857460406
8192,3615,0.002877201966251729
8192,3631,0.002865794019829248
8192,3647,0.0028544739500959695
8192,3663,0.0028432702140322144
8192,3679,0.002832162399021473
8192,3695,0.0028459432741542623
8192,3711,0.0028349305211533282
8192,3727,0.002823998546820499
8192,3743,0.0028131780448837833
8192,3759,0.002802444888002128
8192,3775,0.0028160688222516558
8192,3791,0.002805433887101029
8192,3807,0.002794879571315997
8192,3823,0.0027843884446769555
8192,3839,0.0027978581057567075
8192,3855,0.0027874490049286643
